Position,Track Name,Artist,Streams,date,region,id
69,Up All Night,Khalid,91306,2020-01-06,gb,1mpD5Q8IM32I4bF6eCpU74
70,God Is A Dancer (with Mabel),Tiësto,90932,2020-01-06,gb,6fenHIxXuuzKB55wY4WCHP
71,Say So,Doja Cat,89283,2020-01-06,gb,3Dv1eDb0MEgF93GpLXlucZ
72,Take Me Back to London (feat. Stormzy),Ed Sheeran,88879,2020-01-06,gb,1AI7UPw3fgwAFkvAlZWhE0
73,How Do You Sleep?,Sam Smith,88215,2020-01-06,gb,6b2RcmUt1g9N9mQ3CbjX2Y
74,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,88062,2020-01-06,gb,7h0d2h0fUmzbs7zeFigJPn
75,Mr. Brightside,The Killers,87606,2020-01-06,gb,7d8GetOsjbxYnlo6Y9e5Kw
76,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,86404,2020-01-06,gb,4etKC4ngPKsQDHUMnYgV3A
77,We Got Love,Sigala,86399,2020-01-06,gb,35mMXfym6C9VOTUVrcKKZp
78,Loyal (feat. Drake),PARTYNEXTDOOR,85575,2020-01-06,gb,5bvnqVuq7UFl0txSlHpsfS
79,So High (feat. Fredo),MIST,82688,2020-01-06,gb,5aubXDnDNVKA5pS7EnR0mp
80,Ballin' (with Roddy Ricch),Mustard,82586,2020-01-06,gb,3QzAOrNlsabgbMwlZt7TAY
81,SUGAR,BROCKHAMPTON,82435,2020-01-06,gb,6U0FIYXCQ3TGrk4tFpLrEA
82,Into the Unknown,Idina Menzel,82306,2020-01-06,gb,3Z0oQ8r78OUaHvGPiDBR3W
83,ocean eyes,Billie Eilish,81071,2020-01-06,gb,2uIX8YMNjGMD7441kqyyNU
84,Old Town Road - Remix,Lil Nas X,80387,2020-01-06,gb,2YpeDb67231RjR0MgVLzsG
85,7 rings,Ariana Grande,80239,2020-01-06,gb,6ocbgoVGwYJhOv1GgI9NsF
86,lovely (with Khalid),Billie Eilish,80233,2020-01-06,gb,0u2P5u6lvoDfwTYjAADbn4
87,Don't Call Me Up,Mabel,79914,2020-01-06,gb,5WHTFyqSii0lmT9R21abT8
88,Suicidal,YNW Melly,79544,2020-01-06,gb,1iSqfoUFnQwV0QW1EfUit8
89,Grace,Lewis Capaldi,78721,2020-01-06,gb,0pEkK8MqbmGSX7fT8WLMbR
90,July,Noah Cyrus,78644,2020-01-06,gb,5a6pdCHlWS2ekOOQ70QnAr
91,Shotgun,George Ezra,78047,2020-01-06,gb,4ofwffwvvnbSkrMSCKQDaC
92,Both,Headie One,76152,2020-01-06,gb,0SxjNrhMwarsbcgEy0pavJ
93,Truth Hurts,Lizzo,76124,2020-01-06,gb,5qmq61DAAOUaW8AUo8xKhh
94,Wow.,Post Malone,75926,2020-01-06,gb,7xQAfvXzm3AkraOtGPWIZg
95,Shallow,Lady Gaga,75914,2020-01-06,gb,2VxeLyX666F8uXCJ0dZF8B
96,French Kisses (feat. Aitch),ZieZie,75568,2020-01-06,gb,2jTBEuS8P9ZqVos9zecRzl
97,Roses - Imanbek Remix,SAINt JHN,75357,2020-01-06,gb,24Yi9hE78yPEbZ4kxyoXAI
98,Sweet but Psycho,Ava Max,74894,2020-01-06,gb,25sgk305KZfyuqVBQIahim
99,Keisha & Becky - Remix,RussMB,74103,2020-01-06,gb,5wIjM4q7oIgiLqn8Qfoyxh
100,Thiago Silva,Dave,73794,2020-01-06,gb,3DKCTIiJ97bS9TGiqcABjo
101,Yellow Hearts,Ant Saunders,71186,2020-01-06,gb,2W4yABdLc4Jnds67Poi5Nl
102,Pop Boy (feat. Aitch),Stormzy,71170,2020-01-06,gb,3KcSwX6pyUnfJ0YZlcJE7d
103,Million Bucks,JAY1,70886,2020-01-06,gb,7y9nU0xWUltavzK8U1Fp5k
104,Post Malone (feat. RANI),Sam Feldt,70683,2020-01-06,gb,36orMWv2PgvnzXsd5CJ0yL
105,No Guidance (feat. Drake),Chris Brown,70263,2020-01-06,gb,6XHVuErjQ4XNm6nDPVCxVX
106,Outnumbered,Dermot Kennedy,70136,2020-01-06,gb,4Ta3PhWmY50ZLU1uhKFKPE
107,Options,NSG,69923,2020-01-06,gb,2cytBOLpwFRX7J9URCrFIe
108,Goodbyes (Feat. Young Thug),Post Malone,69141,2020-01-06,gb,6vBdBCoOhKHiYDDOcorfNo
109,Robbery,Juice WRLD,69042,2020-01-06,gb,6Hj9jySrnFppAI0sEMCZpJ
110,8 Style II,DigDat,68963,2020-01-06,gb,3UC3SnoKo6NdxXNQOjNs14
111,Bando Ballads,M Huncho,68583,2020-01-06,gb,2y2MzFmMGxWFGKmVYOAOyx
112,bury a friend,Billie Eilish,68040,2020-01-06,gb,4SSnFejRGlZikf02HLewEF
113,Happier,Marshmello,67736,2020-01-06,gb,2dpaYNEQHiRxtZbfNsse99
114,Sucker,Jonas Brothers,67724,2020-01-06,gb,22vgEDb5hykfaTwLuskFGD
115,High Hopes,Panic! At The Disco,67372,2020-01-06,gb,1rqqCSm0Qe4I9rUvWncaom
116,Opp Thot,Poundz,66824,2020-01-06,gb,4VRE2Ler8le7DUymvKepY1
117,One Second (feat. H.E.R.),Stormzy,66259,2020-01-06,gb,2DdI0KRBuxV5Km0bkm67yh
118,Look At Her Now,Selena Gomez,66210,2020-01-06,gb,4yI3HpbSFSgFZtJP2kDe5m
119,Money In The Grave (Drake ft. Rick Ross),Drake,66123,2020-01-06,gb,5ry2OE6R2zPQFDO85XkgRb
120,Eastside (with Halsey & Khalid),benny blanco,66032,2020-01-06,gb,7FGq80cy8juXBCD2nrqdWU
121,Futsal Shuffle 2020,Lil Uzi Vert,65939,2020-01-06,gb,2Ec33AVlkTTq8BHFgBTdQs
122,Big Michael,Stormzy,65795,2020-01-06,gb,4zrQ9UIhPD6lL6VBISJ5aE
123,Funky Friday,Dave,65502,2020-01-06,gb,01IQ4aQgOf0Kkq3a273hmO
124,Paper Cuts,Dave,64414,2020-01-06,gb,1gFMfqyVSXHMgvRloH2gDL
125,Superheroes,Stormzy,63131,2020-01-06,gb,02t2kfqtYpPW8718hxnBcV
126,If The World Was Ending (feat. Julia Michaels),JP Saxe,62887,2020-01-06,gb,2kJwzbxV2ppxnQoYw4GLBZ
127,rockstar (feat. 21 Savage),Post Malone,61297,2020-01-06,gb,0e7ipj03S05BNilyu5bRzt
128,Home P*ssy,D-Block Europe,61171,2020-01-06,gb,0m0F4N1H65Pvb9FMnISgB2
129,Floss (feat. MoStack & Not3s),AJ Tracey,60934,2020-01-06,gb,0LjXPuuttcYpND3IxAFww1
130,Rainfall (feat. Tiana Major9),Stormzy,60781,2020-01-06,gb,0AtMTwBF9dmAd2kjgKXpSu
131,Fashion Week (feat. AJ Tracey & MoStack),Steel Banglez,60285,2020-01-06,gb,78KyOmqWmqLkQcXO1cA7MO
132,SICKO MODE,Travis Scott,60026,2020-01-06,gb,2xLMifQCjDGFmkHkpNLD9h
133,Golden,Harry Styles,60014,2020-01-06,gb,45S5WTQEGOB1VHr1Q4FuPl
134,2002,Anne-Marie,59640,2020-01-06,gb,2BgEsaKNfHUdlh97KmvFyo
135,F.N,Lil Tjay,59609,2020-01-06,gb,0RLLvYBopDwooCyvnTwgYu
136,SAD!,XXXTENTACION,59257,2020-01-06,gb,3ee8Jmje8o58CHK66QrVC2
137,The Last Time,The Script,58713,2020-01-06,gb,600oiqLkQIJ85HvQGIQWvO
138,Jerry Sprunger (with T-Pain),Tory Lanez,58608,2020-01-06,gb,6JsHgIkMYHcbNtKfsal2Mg
139,"10,000 Hours (with Justin Bieber)",Dan + Shay,58529,2020-01-06,gb,2wrJq5XKLnmhRXHIAf9xBa
140,"thank u, next",Ariana Grande,58456,2020-01-06,gb,3e9HZxeyfWwjeyPAMmWSSQ
141,Shape of You,Ed Sheeran,58233,2020-01-06,gb,7qiZfU4dY1lWllzX7mPBI3
142,Better Now,Post Malone,58226,2020-01-06,gb,7dt6x5M1jzdTEt8oCbisTK
143,W (feat. Gunna),Koffee,58050,2020-01-06,gb,6xW2g0c5uSoa3S6xk9eI4j
144,Kitchen Kings,D-Block Europe,57891,2020-01-06,gb,1RJHieKAxYz9qbREvOR5eA
145,Mean It,Lauv,57771,2020-01-06,gb,3GRSqlALWISqLeNncZMbpX
146,Monopoly,Dj Diddy,57673,2020-01-06,gb,1IxLK8ZQlxT5ZsuaNS3Gey
147,all the good girls go to hell,Billie Eilish,57647,2020-01-06,gb,6IRdLKIyS4p7XNiP8r6rsx
148,Bohemian Rhapsody - 2011 Mix,Queen,57257,2020-01-06,gb,4u7EnebtmKWzUH433cf5Qv
149,Do Better,Stormzy,56507,2020-01-06,gb,0nLfmQWIqjZkCQNhfP0EHv
150,Riptide,Vance Joy,56206,2020-01-06,gb,7yq4Qj7cqayVTp3FF9CWbm
151,Liar,Camila Cabello,56177,2020-01-06,gb,073ILU1C3APNRGF66VhtyA
152,Lalala,Y2K,55574,2020-01-06,gb,51Fjme0JiitpyXKuyQiCDo
153,Say You Won't Let Go,James Arthur,55566,2020-01-06,gb,5uCax9HTNlzGybIStD3vDh
154,Just You and I,Tom Walker,55084,2020-01-06,gb,03x2rVJRFUrvwlfxoHd9Mo
155,Good as Hell,Lizzo,54974,2020-01-06,gb,3Yh9lZcWyKrK9GjbhuS0hR
156,Wonderwall - Remastered,Oasis,54712,2020-01-06,gb,5qqabIl2vWzo9ApSC317sa
157,Hate Me (with Juice WRLD),Ellie Goulding,54501,2020-01-06,gb,6kls8cSlUyHW2BUOkDJIZE
158,Be Alright,Dean Lewis,54409,2020-01-06,gb,5qrSlOut2rNAWv3ubArkNy
159,Family,The Chainsmokers,54403,2020-01-06,gb,3TKpJrY9q49Mj1JOsM9zGL
160,God's Plan,Drake,54400,2020-01-06,gb,6DCZcSspjsKoFjzjrWoCdn
161,Cherry,Harry Styles,54231,2020-01-06,gb,2IOFZdYYkFxEHVz1w34PoL
162,One Dance,Drake,53735,2020-01-06,gb,1zi7xx7UVEFkmKfv06H8x0
163,Dancing With A Stranger (with Normani),Sam Smith,53605,2020-01-06,gb,6Qs4SXO9dwPj5GKvVOv8Ki
164,Trampoline,SHAED,52920,2020-01-06,gb,4HBvwhhYo7YiYXkUDrOHzS
165,Body (feat. Brando),Loud Luxury,52902,2020-01-06,gb,7K7MUBCnzgBAvMVW2RTWNs
166,VIBEZ,DaBaby,52565,2020-01-06,gb,0fySG6A6qLE8IvDpayb5bM
167,Guten Tag,Hardy Caprio,52489,2020-01-06,gb,0SErNy2An0gCpYFRUNWwNT
168,Woah,Lil Baby,52488,2020-01-06,gb,598yNsG1JFrGd4n2kMoz7F
169,Jocelyn Flores,XXXTENTACION,52143,2020-01-06,gb,7m9OqQk4RVRkw9JJdeAw96
170,GATTI,JACKBOYS,51949,2020-01-06,gb,40mjsnRjCpycdUw3xhS20g
171,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,51787,2020-01-06,gb,4wopYJ5wpYOM6ogm2Jugnw
172,Never Really Over,Katy Perry,51731,2020-01-06,gb,5PYQUBXc7NYeI1obMKSJK0
173,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,51715,2020-01-06,gb,3bidbhpOYeV4knp8AIu8Xn
174,Butterflies (feat. Not3s),AJ Tracey,51678,2020-01-06,gb,4hGsbyf3p0U5mlJTJwiUTq
175,The Less I Know The Better,Tame Impala,51628,2020-01-06,gb,6K4t31amVTZDgR3sKmwUJJ
176,One Kiss (with Dua Lipa),Calvin Harris,51331,2020-01-06,gb,7ef4DlsgrMEH11cDZd32M6
177,Rachael's Little Brother,Stormzy,51308,2020-01-06,gb,2bH4EXqG4bm7EsKRSKC29R
178,Panini,Lil Nas X,50965,2020-01-06,gb,1000nHvUdawXuUHgBod4Wv
179,Candy,Doja Cat,50935,2020-01-06,gb,1VJwtWR6z7SpZRwipI12be
180,SOS (feat. Aloe Blacc),Avicii,50857,2020-01-06,gb,2x0RZdkZcD8QRI53XT4GI5
181,Giant (with Rag'n'Bone Man),Calvin Harris,50524,2020-01-06,gb,5itOtNx0WxtJmi1TQ3RuRd
182,One Night (feat. Raphaella),MK,50441,2020-01-06,gb,4QUA94c3ycZm8dnpPih4sf
183,Pride,Nines,50080,2020-01-06,gb,08Xo6nCF8Po792gelsNtmQ
184,Change,Alz X 38,49961,2020-01-06,gb,7zXa0myk5r5ex9QfXbjqhY
185,Mad Love,Mabel,49819,2020-01-06,gb,0bfWT3AgM7ZTuqesJvRP6H
186,Do I Wanna Know?,Arctic Monkeys,49732,2020-01-06,gb,3rq5w4bQGigXOfdN30ATJt
187,Youngblood,5 Seconds of Summer,49643,2020-01-06,gb,2iUXsYOEPhVqEBwsqP70rE
188,Orphans,Coldplay,49521,2020-01-06,gb,03T4ttRCiLXST6MZjeMwmR
189,Juice,Lizzo,49337,2020-01-06,gb,0k664IuFwVP557Gnx7RhIl
190,Wake Me Up,Avicii,49255,2020-01-06,gb,4h8VwCb1MTGoLKueQ1WgbD
191,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,49193,2020-01-06,gb,1wJRveJZLSb1rjhnUHQiv6
192,Shut Up and Dance,WALK THE MOON,49030,2020-01-06,gb,0kzw2tRyuL9rzipi5ntlIy
193,You Need To Calm Down,Taylor Swift,49003,2020-01-06,gb,6RRNNciQGZEXnqk8SQ9yv5
194,Handsome,Stormzy,48855,2020-01-06,gb,766N0mjf1KzAAYsA1eAJaN
195,wish you were gay,Billie Eilish,48833,2020-01-06,gb,3Fj47GNK2kUF0uaEDgXLaD
196,Believer,Imagine Dragons,48653,2020-01-06,gb,0pqnGHJpmpxLKifKRmU6WP
197,The London (feat. J. Cole & Travis Scott),Young Thug,48652,2020-01-06,gb,3s4mrPrEFFPF0LmAfutW0n
198,Let Her Go,Passenger,48398,2020-01-06,gb,2jyjhRf6DVbMPU5zxagN2h
199,Going Bad (feat. Drake),Meek Mill,48373,2020-01-06,gb,2IRZnDFmlqMuOrYOLnZZyc
200,Darling,D-Block Europe,48249,2020-01-06,gb,2kQ9udZ0v3H8PFSVmbY1Kq
