Position,Track Name,Artist,Streams,date,region,id
34,I Don't Care (with Justin Bieber),Ed Sheeran,137619,2020-01-04,gb,0hVXuCcriWRGvwMV1r5Yn9
35,Beautiful People (feat. Khalid),Ed Sheeran,131427,2020-01-04,gb,70eFcWOvlMObDhURTqT4Fv
36,Location (feat. Burna Boy),Dave,130555,2020-01-04,gb,3z4CGd63tpUn9a6oQSG0CI
37,Turn Me On (feat. Vula),Riton,129744,2020-01-04,gb,0qaWEvPkts34WF68r8Dzx9
38,Lessons,Stormzy,129350,2020-01-04,gb,5iVGN1Th2DqyWVNIBM8Vwk
39,Must Be,J Hus,126146,2020-01-04,gb,2n1oPHJVMPWJkjgHwVcksY
40,Netflix & Chill,Fredo,119591,2020-01-04,gb,31m40qBxoj4iMSnQLkq8nP
41,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,119131,2020-01-04,gb,07Oz5StQ7GRoygNLaXs2pd
42,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,119125,2020-01-04,gb,0RiRZpuVRbi7oqRdSMwhQY
43,HIGHEST IN THE ROOM,Travis Scott,118632,2020-01-04,gb,3eekarcy7kvN4yt5ZFzltW
44,Hold Me While You Wait,Lewis Capaldi,115501,2020-01-04,gb,60iSKGrGazRzICtMjADNSM
45,Strike a Pose (feat. Aitch),Young T & Bugsey,114298,2020-01-04,gb,23GvTfcGK454ppLsts3W44
46,No Idea,Don Toliver,112094,2020-01-04,gb,3VyjsVV24RmBIbWJAeUJNu
47,Higher Love,Kygo,110139,2020-01-04,gb,6oJ6le65B3SEqPwMRNXWjY
48,Nice To Meet Ya,Niall Horan,109821,2020-01-04,gb,3cphb8kdsjElYR7r5icK3H
49,Savage,MIST,106241,2020-01-04,gb,4MYPhAqmZxyBMBFknBhZHl
50,Ransom,Lil Tecca,104683,2020-01-04,gb,1lOe9qE0vR9zwWQAOk6CoO
51,New Dior,DigDat,104051,2020-01-04,gb,4aRRxKxJbvIEjXWXB0l3w7
52,Falling,Harry Styles,103388,2020-01-04,gb,1ZMiCix7XSAbfAJlEZWMCp
53,Gangsta,Darkoo,101463,2020-01-04,gb,0KzhyaVtr2v4J9GVdMgCk0
54,No Denying,J Hus,100759,2020-01-04,gb,2kUIOTeKv8ZeT6vh9gh7RF
55,Be Honest,Jorja Smith,100195,2020-01-04,gb,3IWs9dAwTqN0EFhOIcBDfs
56,3 Nights,Dominic Fike,97858,2020-01-04,gb,1tNJrcVe6gwLEiZCtprs1u
57,Taste (Make It Shake),Aitch,97551,2020-01-04,gb,1xPpYbCaJWonL7IFXPDjON
58,Crown,Stormzy,97175,2020-01-04,gb,4CEGyF5A5u5BjweVvkgCsn
59,Professor X,Dave,96537,2020-01-04,gb,5wfyoR8XOkw45QRtFOoxyi
60,Better Half of Me,Tom Walker,95056,2020-01-04,gb,4VPlKUSjC9HdZdUbFZ0Y5y
61,No Cellular Site,D-Block Europe,94419,2020-01-04,gb,5A5HUdwGAlJLC9vg5Dyhio
62,Mr. Brightside,The Killers,94096,2020-01-04,gb,7d8GetOsjbxYnlo6Y9e5Kw
63,when the party's over,Billie Eilish,93875,2020-01-04,gb,43zdsphuZLzwA9k4DJhU0I
64,Buss Down (feat. ZieZie),Aitch,93241,2020-01-04,gb,584UC3Qpm8SbYd7aRWKREu
65,Take Me Back to London (feat. Stormzy),Ed Sheeran,92507,2020-01-04,gb,1AI7UPw3fgwAFkvAlZWhE0
66,Piece Of Your Heart,MEDUZA,91661,2020-01-04,gb,1DFD5Fotzgn6yYXkYsKiGs
67,Bandit (with YoungBoy Never Broke Again),Juice WRLD,91266,2020-01-04,gb,6Gg1gjgKi2AK4e0qzsR7sd
68,Shotgun,George Ezra,90745,2020-01-04,gb,4ofwffwvvnbSkrMSCKQDaC
69,Into the Unknown,Idina Menzel,90093,2020-01-04,gb,3Z0oQ8r78OUaHvGPiDBR3W
70,Sorry,Joel Corry,89777,2020-01-04,gb,6y1UtRcHQU07aUs3oxZ8Yn
71,Old Town Road - Remix,Lil Nas X,88716,2020-01-04,gb,2YpeDb67231RjR0MgVLzsG
72,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,87795,2020-01-04,gb,4etKC4ngPKsQDHUMnYgV3A
73,God Is A Dancer (with Mabel),Tiësto,86775,2020-01-04,gb,6fenHIxXuuzKB55wY4WCHP
74,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,85983,2020-01-04,gb,7h0d2h0fUmzbs7zeFigJPn
75,Up All Night,Khalid,85081,2020-01-04,gb,1mpD5Q8IM32I4bF6eCpU74
76,How Do You Sleep?,Sam Smith,85016,2020-01-04,gb,6b2RcmUt1g9N9mQ3CbjX2Y
77,BOP,DaBaby,84652,2020-01-04,gb,6Ozh9Ok6h4Oi1wUSLtBseN
78,7 rings,Ariana Grande,82373,2020-01-04,gb,6ocbgoVGwYJhOv1GgI9NsF
79,Don't Call Me Up,Mabel,81234,2020-01-04,gb,5WHTFyqSii0lmT9R21abT8
80,Say So,Doja Cat,80713,2020-01-04,gb,3Dv1eDb0MEgF93GpLXlucZ
81,So High (feat. Fredo),MIST,80178,2020-01-04,gb,5aubXDnDNVKA5pS7EnR0mp
82,Wiley Flow,Stormzy,78739,2020-01-04,gb,5Rbj8akony3l0NNM5TjH1F
83,Shallow,Lady Gaga,78292,2020-01-04,gb,2VxeLyX666F8uXCJ0dZF8B
84,Loyal (feat. Drake),PARTYNEXTDOOR,78189,2020-01-04,gb,5bvnqVuq7UFl0txSlHpsfS
85,We Got Love,Sigala,77735,2020-01-04,gb,35mMXfym6C9VOTUVrcKKZp
86,Sweet but Psycho,Ava Max,76874,2020-01-04,gb,25sgk305KZfyuqVBQIahim
87,Ballin' (with Roddy Ricch),Mustard,76433,2020-01-04,gb,3QzAOrNlsabgbMwlZt7TAY
88,Grace,Lewis Capaldi,75838,2020-01-04,gb,0pEkK8MqbmGSX7fT8WLMbR
89,Keisha & Becky - Remix,RussMB,74767,2020-01-04,gb,5wIjM4q7oIgiLqn8Qfoyxh
90,lovely (with Khalid),Billie Eilish,74173,2020-01-04,gb,0u2P5u6lvoDfwTYjAADbn4
91,Truth Hurts,Lizzo,73797,2020-01-04,gb,5qmq61DAAOUaW8AUo8xKhh
92,ocean eyes,Billie Eilish,73712,2020-01-04,gb,2uIX8YMNjGMD7441kqyyNU
93,Wow.,Post Malone,73393,2020-01-04,gb,7xQAfvXzm3AkraOtGPWIZg
94,Suicidal,YNW Melly,73284,2020-01-04,gb,1iSqfoUFnQwV0QW1EfUit8
95,Happier,Marshmello,71532,2020-01-04,gb,2dpaYNEQHiRxtZbfNsse99
96,July,Noah Cyrus,71338,2020-01-04,gb,5a6pdCHlWS2ekOOQ70QnAr
97,Both,Headie One,70236,2020-01-04,gb,0SxjNrhMwarsbcgEy0pavJ
98,Yellow Hearts,Ant Saunders,70111,2020-01-04,gb,2W4yABdLc4Jnds67Poi5Nl
99,SUGAR,BROCKHAMPTON,69545,2020-01-04,gb,6U0FIYXCQ3TGrk4tFpLrEA
100,Thiago Silva,Dave,69493,2020-01-04,gb,3DKCTIiJ97bS9TGiqcABjo
101,Roses - Imanbek Remix,SAINt JHN,69191,2020-01-04,gb,24Yi9hE78yPEbZ4kxyoXAI
102,French Kisses (feat. Aitch),ZieZie,68310,2020-01-04,gb,2jTBEuS8P9ZqVos9zecRzl
103,Options,NSG,68105,2020-01-04,gb,2cytBOLpwFRX7J9URCrFIe
104,No Guidance (feat. Drake),Chris Brown,67492,2020-01-04,gb,6XHVuErjQ4XNm6nDPVCxVX
105,Robbery,Juice WRLD,66961,2020-01-04,gb,6Hj9jySrnFppAI0sEMCZpJ
106,Sucker,Jonas Brothers,66714,2020-01-04,gb,22vgEDb5hykfaTwLuskFGD
107,Post Malone (feat. RANI),Sam Feldt,66589,2020-01-04,gb,36orMWv2PgvnzXsd5CJ0yL
108,Outnumbered,Dermot Kennedy,66274,2020-01-04,gb,4Ta3PhWmY50ZLU1uhKFKPE
109,Look At Her Now,Selena Gomez,66035,2020-01-04,gb,4yI3HpbSFSgFZtJP2kDe5m
110,Bohemian Rhapsody - 2011 Mix,Queen,65800,2020-01-04,gb,4u7EnebtmKWzUH433cf5Qv
111,High Hopes,Panic! At The Disco,65617,2020-01-04,gb,1rqqCSm0Qe4I9rUvWncaom
112,Goodbyes (Feat. Young Thug),Post Malone,65616,2020-01-04,gb,6vBdBCoOhKHiYDDOcorfNo
113,Eastside (with Halsey & Khalid),benny blanco,65332,2020-01-04,gb,7FGq80cy8juXBCD2nrqdWU
114,bury a friend,Billie Eilish,65276,2020-01-04,gb,4SSnFejRGlZikf02HLewEF
115,Million Bucks,JAY1,65090,2020-01-04,gb,7y9nU0xWUltavzK8U1Fp5k
116,Opp Thot,Poundz,64542,2020-01-04,gb,4VRE2Ler8le7DUymvKepY1
117,Shape of You,Ed Sheeran,64073,2020-01-04,gb,7qiZfU4dY1lWllzX7mPBI3
118,Funky Friday,Dave,63725,2020-01-04,gb,01IQ4aQgOf0Kkq3a273hmO
119,Bando Ballads,M Huncho,63540,2020-01-04,gb,2y2MzFmMGxWFGKmVYOAOyx
120,Money In The Grave (Drake ft. Rick Ross),Drake,63092,2020-01-04,gb,5ry2OE6R2zPQFDO85XkgRb
121,rockstar (feat. 21 Savage),Post Malone,60760,2020-01-04,gb,0e7ipj03S05BNilyu5bRzt
122,Futsal Shuffle 2020,Lil Uzi Vert,60475,2020-01-04,gb,2Ec33AVlkTTq8BHFgBTdQs
123,"thank u, next",Ariana Grande,59912,2020-01-04,gb,3e9HZxeyfWwjeyPAMmWSSQ
124,2002,Anne-Marie,59626,2020-01-04,gb,2BgEsaKNfHUdlh97KmvFyo
125,SAD!,XXXTENTACION,59601,2020-01-04,gb,3ee8Jmje8o58CHK66QrVC2
126,Pop Boy (feat. Aitch),Stormzy,59431,2020-01-04,gb,3KcSwX6pyUnfJ0YZlcJE7d
127,Home P*ssy,D-Block Europe,59406,2020-01-04,gb,0m0F4N1H65Pvb9FMnISgB2
128,Paper Cuts,Dave,58433,2020-01-04,gb,1gFMfqyVSXHMgvRloH2gDL
129,Wonderwall - Remastered,Oasis,58394,2020-01-04,gb,5qqabIl2vWzo9ApSC317sa
130,8 Style II,DigDat,58141,2020-01-04,gb,3UC3SnoKo6NdxXNQOjNs14
131,SICKO MODE,Travis Scott,57753,2020-01-04,gb,2xLMifQCjDGFmkHkpNLD9h
132,Fashion Week (feat. AJ Tracey & MoStack),Steel Banglez,57622,2020-01-04,gb,78KyOmqWmqLkQcXO1cA7MO
133,Kitchen Kings,D-Block Europe,57389,2020-01-04,gb,1RJHieKAxYz9qbREvOR5eA
134,Lalala,Y2K,57266,2020-01-04,gb,51Fjme0JiitpyXKuyQiCDo
135,Floss (feat. MoStack & Not3s),AJ Tracey,57210,2020-01-04,gb,0LjXPuuttcYpND3IxAFww1
136,F.N,Lil Tjay,57118,2020-01-04,gb,0RLLvYBopDwooCyvnTwgYu
137,Better Now,Post Malone,56870,2020-01-04,gb,7dt6x5M1jzdTEt8oCbisTK
138,Jerry Sprunger (with T-Pain),Tory Lanez,56257,2020-01-04,gb,6JsHgIkMYHcbNtKfsal2Mg
139,If The World Was Ending (feat. Julia Michaels),JP Saxe,56233,2020-01-04,gb,2kJwzbxV2ppxnQoYw4GLBZ
140,Just You and I,Tom Walker,56174,2020-01-04,gb,03x2rVJRFUrvwlfxoHd9Mo
141,God's Plan,Drake,56048,2020-01-04,gb,6DCZcSspjsKoFjzjrWoCdn
142,One Kiss (with Dua Lipa),Calvin Harris,55686,2020-01-04,gb,7ef4DlsgrMEH11cDZd32M6
143,The Last Time,The Script,55622,2020-01-04,gb,600oiqLkQIJ85HvQGIQWvO
144,One Dance,Drake,55607,2020-01-04,gb,1zi7xx7UVEFkmKfv06H8x0
145,Mean It,Lauv,55186,2020-01-04,gb,3GRSqlALWISqLeNncZMbpX
146,Everywhere - 2017 Remaster,Fleetwood Mac,54974,2020-01-04,gb,254bXAqt3zP6P50BdQvEsq
147,One Second (feat. H.E.R.),Stormzy,54833,2020-01-04,gb,2DdI0KRBuxV5Km0bkm67yh
148,all the good girls go to hell,Billie Eilish,54714,2020-01-04,gb,6IRdLKIyS4p7XNiP8r6rsx
149,Don't Stop Me Now - 2011 Mix,Queen,54665,2020-01-04,gb,5T8EDUDqKcs6OSOwEsfqG7
150,Good as Hell,Lizzo,54618,2020-01-04,gb,3Yh9lZcWyKrK9GjbhuS0hR
151,Riptide,Vance Joy,54527,2020-01-04,gb,7yq4Qj7cqayVTp3FF9CWbm
152,Say You Won't Let Go,James Arthur,54432,2020-01-04,gb,5uCax9HTNlzGybIStD3vDh
153,Panini,Lil Nas X,54297,2020-01-04,gb,1000nHvUdawXuUHgBod4Wv
154,"10,000 Hours (with Justin Bieber)",Dan + Shay,54095,2020-01-04,gb,2wrJq5XKLnmhRXHIAf9xBa
155,Shut Up and Dance,WALK THE MOON,53858,2020-01-04,gb,0kzw2tRyuL9rzipi5ntlIy
156,Dancing With A Stranger (with Normani),Sam Smith,53780,2020-01-04,gb,6Qs4SXO9dwPj5GKvVOv8Ki
157,W (feat. Gunna),Koffee,53617,2020-01-04,gb,6xW2g0c5uSoa3S6xk9eI4j
158,Family,The Chainsmokers,53502,2020-01-04,gb,3TKpJrY9q49Mj1JOsM9zGL
159,Hate Me (with Juice WRLD),Ellie Goulding,53413,2020-01-04,gb,6kls8cSlUyHW2BUOkDJIZE
160,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,53355,2020-01-04,gb,3gdewACMIVMEWVbyb8O9sY
161,Giant (with Rag'n'Bone Man),Calvin Harris,53339,2020-01-04,gb,5itOtNx0WxtJmi1TQ3RuRd
162,Superheroes,Stormzy,52997,2020-01-04,gb,02t2kfqtYpPW8718hxnBcV
163,Liar,Camila Cabello,52734,2020-01-04,gb,073ILU1C3APNRGF66VhtyA
164,Big Michael,Stormzy,52733,2020-01-04,gb,4zrQ9UIhPD6lL6VBISJ5aE
165,Wake Me Up,Avicii,52560,2020-01-04,gb,4h8VwCb1MTGoLKueQ1WgbD
166,Love Me Again (with Jess Glynne),RAYE,52073,2020-01-04,gb,359R03sj5qiwy4j0TqvLog
167,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,51950,2020-01-04,gb,3bidbhpOYeV4knp8AIu8Xn
168,SOS (feat. Aloe Blacc),Avicii,51762,2020-01-04,gb,2x0RZdkZcD8QRI53XT4GI5
169,Never Really Over,Katy Perry,51722,2020-01-04,gb,5PYQUBXc7NYeI1obMKSJK0
170,Don't Stop Believin',Journey,50863,2020-01-04,gb,4bHsxqR3GMrXTxEPLuK5ue
171,Trampoline,SHAED,50775,2020-01-04,gb,4HBvwhhYo7YiYXkUDrOHzS
172,Guten Tag,Hardy Caprio,50621,2020-01-04,gb,0SErNy2An0gCpYFRUNWwNT
173,Golden,Harry Styles,50551,2020-01-04,gb,45S5WTQEGOB1VHr1Q4FuPl
174,Body (feat. Brando),Loud Luxury,50325,2020-01-04,gb,7K7MUBCnzgBAvMVW2RTWNs
175,Be Alright,Dean Lewis,50274,2020-01-04,gb,5qrSlOut2rNAWv3ubArkNy
176,Africa,TOTO,50224,2020-01-04,gb,2374M0fQpWi3dLnB54qaLX
177,Paradise,George Ezra,49965,2020-01-04,gb,38zwkK6TtTjIW9tpYBfZ3D
178,Dancing in the Moonlight,Toploader,49756,2020-01-04,gb,3Fzlg5r1IjhLk2qRw667od
179,Rainfall (feat. Tiana Major9),Stormzy,49640,2020-01-04,gb,0AtMTwBF9dmAd2kjgKXpSu
180,Butterflies (feat. Not3s),AJ Tracey,49305,2020-01-04,gb,4hGsbyf3p0U5mlJTJwiUTq
181,Mad Love,Mabel,49137,2020-01-04,gb,0bfWT3AgM7ZTuqesJvRP6H
182,Go Your Own Way - 2004 Remaster,Fleetwood Mac,49135,2020-01-04,gb,07GvNcU1WdyZJq3XxP0kZa
183,Don't Look Back in Anger - Remastered,Oasis,49128,2020-01-04,gb,0UvCh63URrLFcPkKt99hHd
184,Show Yourself,Idina Menzel,49065,2020-01-04,gb,50WeOnXhM1H7AZEeIDoWfZ
185,Perfect,Ed Sheeran,48984,2020-01-04,gb,0tgVpDi06FyKpA1z0VMD4v
186,Woah,Lil Baby,48971,2020-01-04,gb,598yNsG1JFrGd4n2kMoz7F
187,Jocelyn Flores,XXXTENTACION,48943,2020-01-04,gb,7m9OqQk4RVRkw9JJdeAw96
188,Murder On My Mind,YNW Melly,48829,2020-01-04,gb,7eBqSVxrzQZtK2mmgRG6lC
189,Believer,Imagine Dragons,48637,2020-01-04,gb,0pqnGHJpmpxLKifKRmU6WP
190,Candy,Doja Cat,48580,2020-01-04,gb,1VJwtWR6z7SpZRwipI12be
191,Legends,Juice WRLD,48463,2020-01-04,gb,1Knctxx9vGZxpZfF66BIEa
192,Youngblood,5 Seconds of Summer,48025,2020-01-04,gb,2iUXsYOEPhVqEBwsqP70rE
193,Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,47843,2020-01-04,gb,421eObjg0DTm2qajJl5OJm
194,Do I Wanna Know?,Arctic Monkeys,47742,2020-01-04,gb,3rq5w4bQGigXOfdN30ATJt
195,This Is Me,Keala Settle,47739,2020-01-04,gb,2xGjteMU3E1tkEPVFBO08U
196,GATTI,JACKBOYS,47446,2020-01-04,gb,40mjsnRjCpycdUw3xhS20g
197,Orphans,Coldplay,47439,2020-01-04,gb,03T4ttRCiLXST6MZjeMwmR
198,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,47416,2020-01-04,gb,2tUBqZG2AbRi7Q0BIrVrEj
199,Dancing On My Own,Calum Scott,47412,2020-01-04,gb,2BOqDYLOJBiMOXShCV1neZ
200,All of Me,John Legend,47311,2020-01-04,gb,3U4isOIWM3VvDubwSI3y7a
