Position,Track Name,Artist,Streams,date,region,id
28,bad guy,Billie Eilish,182469,2020-01-10,gb,2Fxmhks0bxGSBdJ92vM42m
29,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,181454,2020-01-10,gb,4vUmTMuQqjdnvlZmAH61Qk
30,Don't Rush (feat. Headie One),Young T & Bugsey,172803,2020-01-10,gb,0PXukVbYpvz40KcEFKnIw7
31,Lights Up,Harry Styles,168627,2020-01-10,gb,4jAIqgrPjKLTY9Gbez25Qb
32,Lessons,Stormzy,167843,2020-01-10,gb,5iVGN1Th2DqyWVNIBM8Vwk
33,Heartless,The Weeknd,165138,2020-01-10,gb,57vxBYXtHMk6H1aD29V7PU
34,Ladbroke Grove,AJ Tracey,162094,2020-01-10,gb,7b4ky1LlQLFhXHmhZkFgqV
35,Location (feat. Burna Boy),Dave,153464,2020-01-10,gb,3z4CGd63tpUn9a6oQSG0CI
36,Lucid Dreams,Juice WRLD,146228,2020-01-10,gb,285pBltuF7vW8TeWk8hdRR
37,Señorita,Shawn Mendes,144607,2020-01-10,gb,6v3KW9xbzN5yKLt9YKDYA2
38,I Don't Care (with Justin Bieber),Ed Sheeran,144087,2020-01-10,gb,0hVXuCcriWRGvwMV1r5Yn9
39,Turn Me On (feat. Vula),Riton,143475,2020-01-10,gb,0qaWEvPkts34WF68r8Dzx9
40,Must Be,J Hus,142989,2020-01-10,gb,2n1oPHJVMPWJkjgHwVcksY
41,Gangsta,Darkoo,142398,2020-01-10,gb,0KzhyaVtr2v4J9GVdMgCk0
42,Netflix & Chill,Fredo,139016,2020-01-10,gb,31m40qBxoj4iMSnQLkq8nP
43,HIGHEST IN THE ROOM,Travis Scott,136948,2020-01-10,gb,3eekarcy7kvN4yt5ZFzltW
44,Good News,Mac Miller,136030,2020-01-10,gb,3ClBKQkKoaUQ6UOhe2xlJK
45,Beautiful People (feat. Khalid),Ed Sheeran,135517,2020-01-10,gb,70eFcWOvlMObDhURTqT4Fv
46,No Idea,Don Toliver,134499,2020-01-10,gb,3VyjsVV24RmBIbWJAeUJNu
47,Crown,Stormzy,132451,2020-01-10,gb,4CEGyF5A5u5BjweVvkgCsn
48,Strike a Pose (feat. Aitch),Young T & Bugsey,130993,2020-01-10,gb,23GvTfcGK454ppLsts3W44
49,Wiley Flow,Stormzy,129838,2020-01-10,gb,5Rbj8akony3l0NNM5TjH1F
50,Hold Me While You Wait,Lewis Capaldi,128608,2020-01-10,gb,60iSKGrGazRzICtMjADNSM
51,Nice To Meet Ya,Niall Horan,127238,2020-01-10,gb,3cphb8kdsjElYR7r5icK3H
52,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,123944,2020-01-10,gb,0RiRZpuVRbi7oqRdSMwhQY
53,You should be sad,Halsey,116779,2020-01-10,gb,2usxQITOSDqvkYiI0oIwao
54,Professor X,Dave,116189,2020-01-10,gb,5wfyoR8XOkw45QRtFOoxyi
55,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,114758,2020-01-10,gb,07Oz5StQ7GRoygNLaXs2pd
56,Eleven,Khalid,114322,2020-01-10,gb,1ToprX3cpBiXoAe5eNSk74
57,New Dior,DigDat,112586,2020-01-10,gb,4aRRxKxJbvIEjXWXB0l3w7
58,3 Nights,Dominic Fike,111696,2020-01-10,gb,0uI7yAKUf52Cn7y3sYyjiX
59,Mr. Brightside,The Killers,111490,2020-01-10,gb,7d8GetOsjbxYnlo6Y9e5Kw
60,Higher Love,Kygo,111473,2020-01-10,gb,6oJ6le65B3SEqPwMRNXWjY
61,Taste (Make It Shake),Aitch,109824,2020-01-10,gb,1xPpYbCaJWonL7IFXPDjON
62,Be Honest,Jorja Smith,109266,2020-01-10,gb,3IWs9dAwTqN0EFhOIcBDfs
63,Savage,MIST,108297,2020-01-10,gb,4MYPhAqmZxyBMBFknBhZHl
64,BOP,DaBaby,107844,2020-01-10,gb,6Ozh9Ok6h4Oi1wUSLtBseN
65,Falling,Harry Styles,107397,2020-01-10,gb,1ZMiCix7XSAbfAJlEZWMCp
66,Ransom,Lil Tecca,106440,2020-01-10,gb,1lOe9qE0vR9zwWQAOk6CoO
67,Buss Down (feat. ZieZie),Aitch,105462,2020-01-10,gb,584UC3Qpm8SbYd7aRWKREu
68,Better Half of Me,Tom Walker,104927,2020-01-10,gb,4VPlKUSjC9HdZdUbFZ0Y5y
69,Sorry,Joel Corry,103996,2020-01-10,gb,6y1UtRcHQU07aUs3oxZ8Yn
70,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,101412,2020-01-10,gb,4etKC4ngPKsQDHUMnYgV3A
71,Piece Of Your Heart,MEDUZA,100914,2020-01-10,gb,1DFD5Fotzgn6yYXkYsKiGs
72,Say So,Doja Cat,100316,2020-01-10,gb,3Dv1eDb0MEgF93GpLXlucZ
73,SUGAR,BROCKHAMPTON,99092,2020-01-10,gb,6U0FIYXCQ3TGrk4tFpLrEA
74,Bandit (with YoungBoy Never Broke Again),Juice WRLD,98722,2020-01-10,gb,6Gg1gjgKi2AK4e0qzsR7sd
75,Ballin' (with Roddy Ricch),Mustard,98691,2020-01-10,gb,3QzAOrNlsabgbMwlZt7TAY
76,Loyal (feat. Drake),PARTYNEXTDOOR,96186,2020-01-10,gb,5bvnqVuq7UFl0txSlHpsfS
77,No Denying,J Hus,96136,2020-01-10,gb,2kUIOTeKv8ZeT6vh9gh7RF
78,when the party's over,Billie Eilish,95289,2020-01-10,gb,43zdsphuZLzwA9k4DJhU0I
79,Take Me Back to London (feat. Stormzy),Ed Sheeran,95026,2020-01-10,gb,1AI7UPw3fgwAFkvAlZWhE0
80,Look At Her Now,Selena Gomez,94378,2020-01-10,gb,7eOkHIcaoUhngxxypM5Ajr
81,So High (feat. Fredo),MIST,92817,2020-01-10,gb,5aubXDnDNVKA5pS7EnR0mp
82,Suicidal,YNW Melly,92805,2020-01-10,gb,1iSqfoUFnQwV0QW1EfUit8
83,No Cellular Site,D-Block Europe,90718,2020-01-10,gb,5A5HUdwGAlJLC9vg5Dyhio
84,We Got Love,Sigala,90608,2020-01-10,gb,35mMXfym6C9VOTUVrcKKZp
85,How Do You Sleep?,Sam Smith,87727,2020-01-10,gb,6b2RcmUt1g9N9mQ3CbjX2Y
86,Shotgun,George Ezra,86523,2020-01-10,gb,4ofwffwvvnbSkrMSCKQDaC
87,Up All Night,Khalid,86282,2020-01-10,gb,1mpD5Q8IM32I4bF6eCpU74
88,Roses - Imanbek Remix,SAINt JHN,86273,2020-01-10,gb,24Yi9hE78yPEbZ4kxyoXAI
89,Vulnerable,Selena Gomez,85783,2020-01-10,gb,11OwAR3GlBj9E35Cznf7Lj
90,Both,Headie One,85445,2020-01-10,gb,0SxjNrhMwarsbcgEy0pavJ
91,Lost In Yesterday,Tame Impala,85307,2020-01-10,gb,3eoNUm0LU9hATVVi9w4fM6
92,Keisha & Becky - Remix,RussMB,85182,2020-01-10,gb,5wIjM4q7oIgiLqn8Qfoyxh
93,Don't Call Me Up,Mabel,84749,2020-01-10,gb,5WHTFyqSii0lmT9R21abT8
94,Thiago Silva,Dave,84287,2020-01-10,gb,3DKCTIiJ97bS9TGiqcABjo
95,Shallow,Lady Gaga,83876,2020-01-10,gb,2VxeLyX666F8uXCJ0dZF8B
96,Old Town Road - Remix,Lil Nas X,83622,2020-01-10,gb,2YpeDb67231RjR0MgVLzsG
97,French Kisses (feat. Aitch),ZieZie,83428,2020-01-10,gb,2jTBEuS8P9ZqVos9zecRzl
98,Grace,Lewis Capaldi,82971,2020-01-10,gb,0pEkK8MqbmGSX7fT8WLMbR
99,Dance Again,Selena Gomez,82800,2020-01-10,gb,5sK3o66yupTNIK6gWgzGjf
100,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,82644,2020-01-10,gb,7h0d2h0fUmzbs7zeFigJPn
101,Futsal Shuffle 2020,Lil Uzi Vert,81438,2020-01-10,gb,2Ec33AVlkTTq8BHFgBTdQs
102,Wow.,Post Malone,81227,2020-01-10,gb,7xQAfvXzm3AkraOtGPWIZg
103,July,Noah Cyrus,80699,2020-01-10,gb,5a6pdCHlWS2ekOOQ70QnAr
104,Sweet but Psycho,Ava Max,79698,2020-01-10,gb,25sgk305KZfyuqVBQIahim
105,7 rings,Ariana Grande,79085,2020-01-10,gb,6ocbgoVGwYJhOv1GgI9NsF
106,Options,NSG,78766,2020-01-10,gb,2cytBOLpwFRX7J9URCrFIe
107,Truth Hurts,Lizzo,78459,2020-01-10,gb,5qmq61DAAOUaW8AUo8xKhh
108,Pop Boy (feat. Aitch),Stormzy,78400,2020-01-10,gb,3KcSwX6pyUnfJ0YZlcJE7d
109,ocean eyes,Billie Eilish,78174,2020-01-10,gb,2uIX8YMNjGMD7441kqyyNU
110,No Guidance (feat. Drake),Chris Brown,77718,2020-01-10,gb,6XHVuErjQ4XNm6nDPVCxVX
111,Splash,Dappy,76949,2020-01-10,gb,57XM1QkO2zyCgcybsYd9Cj
112,Into the Unknown,Idina Menzel,76824,2020-01-10,gb,3Z0oQ8r78OUaHvGPiDBR3W
113,lovely (with Khalid),Billie Eilish,76603,2020-01-10,gb,0u2P5u6lvoDfwTYjAADbn4
114,Outnumbered,Dermot Kennedy,76452,2020-01-10,gb,4Ta3PhWmY50ZLU1uhKFKPE
115,Funky Friday,Dave,75635,2020-01-10,gb,01IQ4aQgOf0Kkq3a273hmO
116,Money In The Grave (Drake ft. Rick Ross),Drake,74904,2020-01-10,gb,5ry2OE6R2zPQFDO85XkgRb
117,Big Michael,Stormzy,74171,2020-01-10,gb,4zrQ9UIhPD6lL6VBISJ5aE
118,Robbery,Juice WRLD,73901,2020-01-10,gb,6Hj9jySrnFppAI0sEMCZpJ
119,If The World Was Ending (feat. Julia Michaels),JP Saxe,73863,2020-01-10,gb,2kJwzbxV2ppxnQoYw4GLBZ
120,Million Bucks,JAY1,73317,2020-01-10,gb,7y9nU0xWUltavzK8U1Fp5k
121,Post Malone (feat. RANI),Sam Feldt,73132,2020-01-10,gb,36orMWv2PgvnzXsd5CJ0yL
122,Goodbyes (Feat. Young Thug),Post Malone,72839,2020-01-10,gb,6vBdBCoOhKHiYDDOcorfNo
123,Ring,Selena Gomez,72231,2020-01-10,gb,11Ey4yJVeWEsA73KjACkVY
124,God Is A Dancer (with Mabel),Tiësto,71423,2020-01-10,gb,6fenHIxXuuzKB55wY4WCHP
125,Eastside (with Halsey & Khalid),benny blanco,71088,2020-01-10,gb,7FGq80cy8juXBCD2nrqdWU
126,One Second (feat. H.E.R.),Stormzy,70982,2020-01-10,gb,2DdI0KRBuxV5Km0bkm67yh
127,Opp Thot,Poundz,70858,2020-01-10,gb,4VRE2Ler8le7DUymvKepY1
128,Paper Cuts,Dave,69739,2020-01-10,gb,1gFMfqyVSXHMgvRloH2gDL
129,Yellow Hearts,Ant Saunders,69500,2020-01-10,gb,2W4yABdLc4Jnds67Poi5Nl
130,Happier,Marshmello,69279,2020-01-10,gb,2dpaYNEQHiRxtZbfNsse99
131,People You Know,Selena Gomez,68886,2020-01-10,gb,63mdJr3NMY3wReOkNE6c6W
132,Home P*ssy,D-Block Europe,68572,2020-01-10,gb,0m0F4N1H65Pvb9FMnISgB2
133,High Hopes,Panic! At The Disco,68258,2020-01-10,gb,1rqqCSm0Qe4I9rUvWncaom
134,Sucker,Jonas Brothers,68096,2020-01-10,gb,22vgEDb5hykfaTwLuskFGD
135,Fashion Week (feat. AJ Tracey & MoStack),Steel Banglez,67998,2020-01-10,gb,78KyOmqWmqLkQcXO1cA7MO
136,rockstar (feat. 21 Savage),Post Malone,67962,2020-01-10,gb,0e7ipj03S05BNilyu5bRzt
137,F.N,Lil Tjay,67801,2020-01-10,gb,0RLLvYBopDwooCyvnTwgYu
138,Jerry Sprunger (with T-Pain),Tory Lanez,67472,2020-01-10,gb,6JsHgIkMYHcbNtKfsal2Mg
139,Better Off Without You (feat. Shift K3Y),Becky Hill,67329,2020-01-10,gb,3oIVK7arAFuUOCGafPLxSC
140,Wonderwall - Remastered,Oasis,67157,2020-01-10,gb,5qqabIl2vWzo9ApSC317sa
141,bury a friend,Billie Eilish,66277,2020-01-10,gb,4SSnFejRGlZikf02HLewEF
142,Crowded Room (feat. 6LACK),Selena Gomez,65953,2020-01-10,gb,2C0hTkdEoikhKzDCJl32QZ
143,Bohemian Rhapsody - 2011 Mix,Queen,65814,2020-01-10,gb,4u7EnebtmKWzUH433cf5Qv
144,Rainfall (feat. Tiana Major9),Stormzy,65385,2020-01-10,gb,0AtMTwBF9dmAd2kjgKXpSu
145,Kitchen Kings,D-Block Europe,65366,2020-01-10,gb,1RJHieKAxYz9qbREvOR5eA
146,Bando Ballads,M Huncho,65022,2020-01-10,gb,2y2MzFmMGxWFGKmVYOAOyx
147,Floss (feat. MoStack & Not3s),AJ Tracey,64933,2020-01-10,gb,0LjXPuuttcYpND3IxAFww1
148,SICKO MODE,Travis Scott,64730,2020-01-10,gb,2xLMifQCjDGFmkHkpNLD9h
149,Superheroes,Stormzy,64249,2020-01-10,gb,02t2kfqtYpPW8718hxnBcV
150,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,63372,2020-01-10,gb,3bidbhpOYeV4knp8AIu8Xn
151,8 Style II,DigDat,63242,2020-01-10,gb,3UC3SnoKo6NdxXNQOjNs14
152,VIBEZ,DaBaby,62950,2020-01-10,gb,0fySG6A6qLE8IvDpayb5bM
153,SAD!,XXXTENTACION,62144,2020-01-10,gb,3ee8Jmje8o58CHK66QrVC2
154,W (feat. Gunna),Koffee,61775,2020-01-10,gb,6xW2g0c5uSoa3S6xk9eI4j
155,Woah,Lil Baby,61742,2020-01-10,gb,598yNsG1JFrGd4n2kMoz7F
156,2002,Anne-Marie,61726,2020-01-10,gb,2BgEsaKNfHUdlh97KmvFyo
157,Lalala,Y2K,61653,2020-01-10,gb,51Fjme0JiitpyXKuyQiCDo
158,Shape of You,Ed Sheeran,61390,2020-01-10,gb,7qiZfU4dY1lWllzX7mPBI3
159,Guten Tag,Hardy Caprio,61263,2020-01-10,gb,0SErNy2An0gCpYFRUNWwNT
160,"thank u, next",Ariana Grande,61220,2020-01-10,gb,3e9HZxeyfWwjeyPAMmWSSQ
161,One Night (feat. Raphaella),MK,61052,2020-01-10,gb,4QUA94c3ycZm8dnpPih4sf
162,The Last Time,The Script,60913,2020-01-10,gb,600oiqLkQIJ85HvQGIQWvO
163,Let Me Get Me,Selena Gomez,60799,2020-01-10,gb,0uFForNKQPvgSCnxlZIhQy
164,Better Now,Post Malone,60524,2020-01-10,gb,7dt6x5M1jzdTEt8oCbisTK
165,Don't Look Back in Anger - Remastered,Oasis,60301,2020-01-10,gb,0UvCh63URrLFcPkKt99hHd
166,Riptide,Vance Joy,60162,2020-01-10,gb,7yq4Qj7cqayVTp3FF9CWbm
167,God's Plan,Drake,60030,2020-01-10,gb,6DCZcSspjsKoFjzjrWoCdn
168,Do Better,Stormzy,59758,2020-01-10,gb,0nLfmQWIqjZkCQNhfP0EHv
169,Butterflies (feat. Not3s),AJ Tracey,59617,2020-01-10,gb,4hGsbyf3p0U5mlJTJwiUTq
170,Gang Shit,Yxng Bane,59479,2020-01-10,gb,5XrQJMPNtX20OFyWn6RuWg
171,Everywhere - 2017 Remaster,Fleetwood Mac,59412,2020-01-10,gb,254bXAqt3zP6P50BdQvEsq
172,Still Disappointed,Stormzy,58927,2020-01-10,gb,78XK5PDIKWiDKcgiLl1x0o
173,Good as Hell,Lizzo,58922,2020-01-10,gb,3Yh9lZcWyKrK9GjbhuS0hR
174,Just You and I,Tom Walker,58751,2020-01-10,gb,03x2rVJRFUrvwlfxoHd9Mo
175,One Kiss (with Dua Lipa),Calvin Harris,58686,2020-01-10,gb,7ef4DlsgrMEH11cDZd32M6
176,Say You Won't Let Go,James Arthur,58305,2020-01-10,gb,5uCax9HTNlzGybIStD3vDh
177,A Sweeter Place (feat. Kid Cudi),Selena Gomez,57885,2020-01-10,gb,4bb94wZVF1cX66vQjNeJTX
178,One Dance,Drake,57570,2020-01-10,gb,1zi7xx7UVEFkmKfv06H8x0
179,The Less I Know The Better,Tame Impala,57106,2020-01-10,gb,6K4t31amVTZDgR3sKmwUJJ
180,"10,000 Hours (with Justin Bieber)",Dan + Shay,56698,2020-01-10,gb,2wrJq5XKLnmhRXHIAf9xBa
181,Kinda Crazy,Selena Gomez,56682,2020-01-10,gb,59iGOjPSOcPLGl3vqEStUp
182,Dancing in the Moonlight,Toploader,56559,2020-01-10,gb,3Fzlg5r1IjhLk2qRw667od
183,Hate Me (with Juice WRLD),Ellie Goulding,56308,2020-01-10,gb,6kls8cSlUyHW2BUOkDJIZE
184,Sometimes,Gerry Cinnamon,56103,2020-01-10,gb,2c9OnhCwDVpKZWjOPqKiA8
185,High Fashion (feat. Mustard),Roddy Ricch,55897,2020-01-10,gb,07KXEDMj78x68D884wgVEm
186,Panini,Lil Nas X,55893,2020-01-10,gb,1000nHvUdawXuUHgBod4Wv
187,Rachael's Little Brother,Stormzy,55841,2020-01-10,gb,2bH4EXqG4bm7EsKRSKC29R
188,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,55807,2020-01-10,gb,3gdewACMIVMEWVbyb8O9sY
189,Don't Stop Me Now - 2011 Mix,Queen,55780,2020-01-10,gb,5T8EDUDqKcs6OSOwEsfqG7
190,all the good girls go to hell,Billie Eilish,55684,2020-01-10,gb,6IRdLKIyS4p7XNiP8r6rsx
191,Giant (with Rag'n'Bone Man),Calvin Harris,55681,2020-01-10,gb,5itOtNx0WxtJmi1TQ3RuRd
192,Body (feat. Brando),Loud Luxury,55541,2020-01-10,gb,7K7MUBCnzgBAvMVW2RTWNs
193,Liar,Camila Cabello,55495,2020-01-10,gb,073ILU1C3APNRGF66VhtyA
194,Never Really Over,Katy Perry,55057,2020-01-10,gb,5PYQUBXc7NYeI1obMKSJK0
195,Dancing With A Stranger (with Normani),Sam Smith,55018,2020-01-10,gb,6Qs4SXO9dwPj5GKvVOv8Ki
196,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,54892,2020-01-10,gb,1wJRveJZLSb1rjhnUHQiv6
197,Africa,TOTO,54388,2020-01-10,gb,2374M0fQpWi3dLnB54qaLX
198,Jocelyn Flores,XXXTENTACION,54355,2020-01-10,gb,7m9OqQk4RVRkw9JJdeAw96
199,Be Alright,Dean Lewis,54312,2020-01-10,gb,5qrSlOut2rNAWv3ubArkNy
200,Candy,Doja Cat,54210,2020-01-10,gb,1VJwtWR6z7SpZRwipI12be
Position,Track Name,Artist,Streams,date,region,id
1,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,474236,2020-01-10,gb,4QPEwDdOMhY7rNS05mTyMR
2,Dance Monkey,Tones and I,472847,2020-01-10,gb,1rgnBhdG2JDFTbYkYRZAku
3,ROXANNE,Arizona Zervas,406502,2020-01-10,gb,696DnlkuDOXcMAnKlTgXXK
4,The Box,Roddy Ricch,381891,2020-01-10,gb,0nbXyq5TXYPCO7pr3N8S4I
5,Before You Go,Lewis Capaldi,354154,2020-01-10,gb,2gMXnyrvIjhVBUZwvLZDMP
6,Don't Start Now,Dua Lipa,347006,2020-01-10,gb,6WrI0LAC5M1Rw2MnX2ZvEg
7,Yummy,Justin Bieber,345904,2020-01-10,gb,41L3O37CECZt3N7ziG2z7l
8,Life Is Good (feat. Drake),Future,345354,2020-01-10,gb,5yY9lUy8nbvjM1Uyo1Uqoc
9,Adore You,Harry Styles,299118,2020-01-10,gb,3jjujdWJ72nww5eGnfs2E7
10,everything i wanted,Billie Eilish,281358,2020-01-10,gb,3ZCTVFBt2Brf31RLEnCkWJ
11,Blinding Lights,The Weeknd,273366,2020-01-10,gb,0sf12qNH5qcw8qpgymFOqD
12,Lose Control,MEDUZA,268750,2020-01-10,gb,7CHi4DtfK4heMlQaudCuHK
13,Someone You Loved,Lewis Capaldi,261670,2020-01-10,gb,7qEHsqek33rTcFNT9PFqLf
14,Ride It,Regard,233811,2020-01-10,gb,2tnVG71enUj33Ic2nFN6kZ
15,Falling,Trevor Daniel,232526,2020-01-10,gb,4TnjEaWOeW0eKTKIEvJyCa
16,My Oh My (feat. DaBaby),Camila Cabello,227498,2020-01-10,gb,3yOlyBJuViE2YSGn3nVE1K
17,Lose You To Love Me,Selena Gomez,223192,2020-01-10,gb,4l0Mvzj72xxOpRrp6h8nHi
18,Rare,Selena Gomez,218927,2020-01-10,gb,7HMmFQsKsljwTw8bS7lu19
19,hot girl bummer,blackbear,215369,2020-01-10,gb,7aiClxsDWFRQ0Kzk5KI5ku
20,Circles,Post Malone,213250,2020-01-10,gb,21jGcNKet2qwijlDFuPiPb
21,Vossi Bop,Stormzy,209674,2020-01-10,gb,5DXKtoZLm31msT7tNGNHLG
22,Audacity (feat. Headie One),Stormzy,208071,2020-01-10,gb,6Oq4fiDzKaFMU89dTvM24u
23,Pump It Up,Endor,201893,2020-01-10,gb,0GiwV6v3AgJfdu59tj719Y
24,Memories,Maroon 5,199490,2020-01-10,gb,2b8fOow8UzyDFAE27YhOZM
25,This Is Real (ft. Ella Henderson),Jax Jones,191069,2020-01-10,gb,1pRShUtGOG6ZP5fsnw9G4h
26,Bruises,Lewis Capaldi,186468,2020-01-10,gb,4Of7rzpRpV1mWRbhp5rAqG
27,Watermelon Sugar,Harry Styles,186356,2020-01-10,gb,6UelLqGlWMcVH1E5c4H7lY
28,bad guy,Billie Eilish,182469,2020-01-10,gb,2Fxmhks0bxGSBdJ92vM42m
29,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,181454,2020-01-10,gb,4vUmTMuQqjdnvlZmAH61Qk
30,Don't Rush (feat. Headie One),Young T & Bugsey,172803,2020-01-10,gb,0PXukVbYpvz40KcEFKnIw7
31,Lights Up,Harry Styles,168627,2020-01-10,gb,4jAIqgrPjKLTY9Gbez25Qb
32,Lessons,Stormzy,167843,2020-01-10,gb,5iVGN1Th2DqyWVNIBM8Vwk
33,Heartless,The Weeknd,165138,2020-01-10,gb,57vxBYXtHMk6H1aD29V7PU
34,Ladbroke Grove,AJ Tracey,162094,2020-01-10,gb,7b4ky1LlQLFhXHmhZkFgqV
35,Location (feat. Burna Boy),Dave,153464,2020-01-10,gb,3z4CGd63tpUn9a6oQSG0CI
36,Lucid Dreams,Juice WRLD,146228,2020-01-10,gb,285pBltuF7vW8TeWk8hdRR
37,Señorita,Shawn Mendes,144607,2020-01-10,gb,6v3KW9xbzN5yKLt9YKDYA2
38,I Don't Care (with Justin Bieber),Ed Sheeran,144087,2020-01-10,gb,0hVXuCcriWRGvwMV1r5Yn9
39,Turn Me On (feat. Vula),Riton,143475,2020-01-10,gb,0qaWEvPkts34WF68r8Dzx9
40,Must Be,J Hus,142989,2020-01-10,gb,2n1oPHJVMPWJkjgHwVcksY
41,Gangsta,Darkoo,142398,2020-01-10,gb,0KzhyaVtr2v4J9GVdMgCk0
42,Netflix & Chill,Fredo,139016,2020-01-10,gb,31m40qBxoj4iMSnQLkq8nP
43,HIGHEST IN THE ROOM,Travis Scott,136948,2020-01-10,gb,3eekarcy7kvN4yt5ZFzltW
44,Good News,Mac Miller,136030,2020-01-10,gb,3ClBKQkKoaUQ6UOhe2xlJK
45,Beautiful People (feat. Khalid),Ed Sheeran,135517,2020-01-10,gb,70eFcWOvlMObDhURTqT4Fv
46,No Idea,Don Toliver,134499,2020-01-10,gb,3VyjsVV24RmBIbWJAeUJNu
47,Crown,Stormzy,132451,2020-01-10,gb,4CEGyF5A5u5BjweVvkgCsn
48,Strike a Pose (feat. Aitch),Young T & Bugsey,130993,2020-01-10,gb,23GvTfcGK454ppLsts3W44
49,Wiley Flow,Stormzy,129838,2020-01-10,gb,5Rbj8akony3l0NNM5TjH1F
50,Hold Me While You Wait,Lewis Capaldi,128608,2020-01-10,gb,60iSKGrGazRzICtMjADNSM
51,Nice To Meet Ya,Niall Horan,127238,2020-01-10,gb,3cphb8kdsjElYR7r5icK3H
52,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,123944,2020-01-10,gb,0RiRZpuVRbi7oqRdSMwhQY
53,You should be sad,Halsey,116779,2020-01-10,gb,2usxQITOSDqvkYiI0oIwao
54,Professor X,Dave,116189,2020-01-10,gb,5wfyoR8XOkw45QRtFOoxyi
55,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,114758,2020-01-10,gb,07Oz5StQ7GRoygNLaXs2pd
56,Eleven,Khalid,114322,2020-01-10,gb,1ToprX3cpBiXoAe5eNSk74
57,New Dior,DigDat,112586,2020-01-10,gb,4aRRxKxJbvIEjXWXB0l3w7
58,3 Nights,Dominic Fike,111696,2020-01-10,gb,0uI7yAKUf52Cn7y3sYyjiX
59,Mr. Brightside,The Killers,111490,2020-01-10,gb,7d8GetOsjbxYnlo6Y9e5Kw
60,Higher Love,Kygo,111473,2020-01-10,gb,6oJ6le65B3SEqPwMRNXWjY
