Position,Track Name,Artist,Streams,date,region,id
29,Audacity (feat. Headie One),Stormzy,110987,2020-01-01,gb,6Oq4fiDzKaFMU89dTvM24u
30,Mr. Brightside,The Killers,109787,2020-01-01,gb,7d8GetOsjbxYnlo6Y9e5Kw
31,Beautiful People (feat. Khalid),Ed Sheeran,108313,2020-01-01,gb,70eFcWOvlMObDhURTqT4Fv
32,The Box,Roddy Ricch,107332,2020-01-01,gb,0nbXyq5TXYPCO7pr3N8S4I
33,This Is Real (ft. Ella Henderson),Jax Jones,106287,2020-01-01,gb,1pRShUtGOG6ZP5fsnw9G4h
34,Location (feat. Burna Boy),Dave,102943,2020-01-01,gb,3z4CGd63tpUn9a6oQSG0CI
35,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,102653,2020-01-01,gb,0RiRZpuVRbi7oqRdSMwhQY
36,Heartless,The Weeknd,101980,2020-01-01,gb,57vxBYXtHMk6H1aD29V7PU
37,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,95829,2020-01-01,gb,07Oz5StQ7GRoygNLaXs2pd
38,Don't Rush (feat. Headie One),Young T & Bugsey,94833,2020-01-01,gb,0PXukVbYpvz40KcEFKnIw7
39,HIGHEST IN THE ROOM,Travis Scott,92395,2020-01-01,gb,3eekarcy7kvN4yt5ZFzltW
40,Turn Me On (feat. Vula),Riton,92324,2020-01-01,gb,0qaWEvPkts34WF68r8Dzx9
41,Strike a Pose (feat. Aitch),Young T & Bugsey,92141,2020-01-01,gb,23GvTfcGK454ppLsts3W44
42,Hold Me While You Wait,Lewis Capaldi,89567,2020-01-01,gb,60iSKGrGazRzICtMjADNSM
43,Ransom,Lil Tecca,89184,2020-01-01,gb,1lOe9qE0vR9zwWQAOk6CoO
44,Old Town Road - Remix,Lil Nas X,88850,2020-01-01,gb,2YpeDb67231RjR0MgVLzsG
45,Netflix & Chill,Fredo,88058,2020-01-01,gb,31m40qBxoj4iMSnQLkq8nP
46,Must Be,J Hus,87795,2020-01-01,gb,2n1oPHJVMPWJkjgHwVcksY
47,Piece Of Your Heart,MEDUZA,87310,2020-01-01,gb,1DFD5Fotzgn6yYXkYsKiGs
48,Higher Love,Kygo,84385,2020-01-01,gb,6oJ6le65B3SEqPwMRNXWjY
49,Lessons,Stormzy,83966,2020-01-01,gb,5iVGN1Th2DqyWVNIBM8Vwk
50,No Idea,Don Toliver,82942,2020-01-01,gb,3VyjsVV24RmBIbWJAeUJNu
51,No Cellular Site,D-Block Europe,81961,2020-01-01,gb,5A5HUdwGAlJLC9vg5Dyhio
52,Taste (Make It Shake),Aitch,81275,2020-01-01,gb,1xPpYbCaJWonL7IFXPDjON
53,Buss Down (feat. ZieZie),Aitch,79564,2020-01-01,gb,584UC3Qpm8SbYd7aRWKREu
54,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,78759,2020-01-01,gb,4etKC4ngPKsQDHUMnYgV3A
55,Sorry,Joel Corry,78689,2020-01-01,gb,6y1UtRcHQU07aUs3oxZ8Yn
56,Professor X,Dave,78001,2020-01-01,gb,5wfyoR8XOkw45QRtFOoxyi
57,Bandit (with YoungBoy Never Broke Again),Juice WRLD,77805,2020-01-01,gb,6Gg1gjgKi2AK4e0qzsR7sd
58,Don't Call Me Up,Mabel,76709,2020-01-01,gb,5WHTFyqSii0lmT9R21abT8
59,Take Me Back to London (feat. Stormzy),Ed Sheeran,76541,2020-01-01,gb,1AI7UPw3fgwAFkvAlZWhE0
60,Shotgun,George Ezra,76052,2020-01-01,gb,4ofwffwvvnbSkrMSCKQDaC
61,3 Nights,Dominic Fike,75340,2020-01-01,gb,1tNJrcVe6gwLEiZCtprs1u
62,New Dior,DigDat,74262,2020-01-01,gb,4aRRxKxJbvIEjXWXB0l3w7
63,when the party's over,Billie Eilish,73524,2020-01-01,gb,43zdsphuZLzwA9k4DJhU0I
64,Crown,Stormzy,72338,2020-01-01,gb,4CEGyF5A5u5BjweVvkgCsn
65,Gangsta,Darkoo,71892,2020-01-01,gb,0KzhyaVtr2v4J9GVdMgCk0
66,Into the Unknown,Idina Menzel,71643,2020-01-01,gb,3Z0oQ8r78OUaHvGPiDBR3W
67,Bohemian Rhapsody - 2011 Mix,Queen,71198,2020-01-01,gb,4u7EnebtmKWzUH433cf5Qv
68,Be Honest,Jorja Smith,70304,2020-01-01,gb,3IWs9dAwTqN0EFhOIcBDfs
69,7 rings,Ariana Grande,69182,2020-01-01,gb,6ocbgoVGwYJhOv1GgI9NsF
70,Falling,Harry Styles,68526,2020-01-01,gb,1ZMiCix7XSAbfAJlEZWMCp
71,Better Half of Me,Tom Walker,68295,2020-01-01,gb,4VPlKUSjC9HdZdUbFZ0Y5y
72,Nice To Meet Ya,Niall Horan,68089,2020-01-01,gb,3cphb8kdsjElYR7r5icK3H
73,No Denying,J Hus,67122,2020-01-01,gb,2kUIOTeKv8ZeT6vh9gh7RF
74,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,67032,2020-01-01,gb,2tUBqZG2AbRi7Q0BIrVrEj
75,Don't Stop Me Now - 2011 Mix,Queen,66717,2020-01-01,gb,5T8EDUDqKcs6OSOwEsfqG7
76,Happier,Marshmello,65006,2020-01-01,gb,2dpaYNEQHiRxtZbfNsse99
77,Dancing in the Moonlight,Toploader,63983,2020-01-01,gb,3Fzlg5r1IjhLk2qRw667od
78,BOP,DaBaby,63900,2020-01-01,gb,6Ozh9Ok6h4Oi1wUSLtBseN
79,How Do You Sleep?,Sam Smith,63316,2020-01-01,gb,6b2RcmUt1g9N9mQ3CbjX2Y
80,Shallow,Lady Gaga,63264,2020-01-01,gb,2VxeLyX666F8uXCJ0dZF8B
81,Sweet but Psycho,Ava Max,63145,2020-01-01,gb,25sgk305KZfyuqVBQIahim
82,God's Plan,Drake,62964,2020-01-01,gb,6DCZcSspjsKoFjzjrWoCdn
83,Wow.,Post Malone,62833,2020-01-01,gb,7xQAfvXzm3AkraOtGPWIZg
84,Wonderwall - Remastered,Oasis,62439,2020-01-01,gb,5qqabIl2vWzo9ApSC317sa
85,So High (feat. Fredo),MIST,62311,2020-01-01,gb,5aubXDnDNVKA5pS7EnR0mp
86,God Is A Dancer (with Mabel),Tiësto,61151,2020-01-01,gb,6fenHIxXuuzKB55wY4WCHP
87,Keisha & Becky - Remix,RussMB,61145,2020-01-01,gb,5wIjM4q7oIgiLqn8Qfoyxh
88,Truth Hurts,Lizzo,60923,2020-01-01,gb,5qmq61DAAOUaW8AUo8xKhh
89,Suicidal,YNW Melly,60313,2020-01-01,gb,1iSqfoUFnQwV0QW1EfUit8
90,One Kiss (with Dua Lipa),Calvin Harris,60284,2020-01-01,gb,7ef4DlsgrMEH11cDZd32M6
91,Robbery,Juice WRLD,60258,2020-01-01,gb,6Hj9jySrnFppAI0sEMCZpJ
92,Grace,Lewis Capaldi,60136,2020-01-01,gb,0pEkK8MqbmGSX7fT8WLMbR
93,Wake Me Up,Avicii,59936,2020-01-01,gb,4h8VwCb1MTGoLKueQ1WgbD
94,Shape of You,Ed Sheeran,59788,2020-01-01,gb,7qiZfU4dY1lWllzX7mPBI3
95,"thank u, next",Ariana Grande,59314,2020-01-01,gb,3e9HZxeyfWwjeyPAMmWSSQ
96,lovely (with Khalid),Billie Eilish,59126,2020-01-01,gb,0u2P5u6lvoDfwTYjAADbn4
97,High Hopes,Panic! At The Disco,58927,2020-01-01,gb,1rqqCSm0Qe4I9rUvWncaom
98,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,58545,2020-01-01,gb,7h0d2h0fUmzbs7zeFigJPn
99,September,"Earth, Wind & Fire",57833,2020-01-01,gb,4f2GB5ZC7vOUYPAg69N2Xw
100,Everywhere - 2017 Remaster,Fleetwood Mac,56679,2020-01-01,gb,254bXAqt3zP6P50BdQvEsq
101,Wiley Flow,Stormzy,56558,2020-01-01,gb,5Rbj8akony3l0NNM5TjH1F
102,ocean eyes,Billie Eilish,56431,2020-01-01,gb,2uIX8YMNjGMD7441kqyyNU
103,Africa,TOTO,55280,2020-01-01,gb,2374M0fQpWi3dLnB54qaLX
104,rockstar (feat. 21 Savage),Post Malone,55259,2020-01-01,gb,0e7ipj03S05BNilyu5bRzt
105,Thiago Silva,Dave,55119,2020-01-01,gb,3DKCTIiJ97bS9TGiqcABjo
106,Both,Headie One,54925,2020-01-01,gb,0SxjNrhMwarsbcgEy0pavJ
107,Don't Stop Believin',Journey,54712,2020-01-01,gb,4bHsxqR3GMrXTxEPLuK5ue
108,Options,NSG,54657,2020-01-01,gb,2cytBOLpwFRX7J9URCrFIe
109,Sucker,Jonas Brothers,54218,2020-01-01,gb,22vgEDb5hykfaTwLuskFGD
110,Funky Friday,Dave,54128,2020-01-01,gb,01IQ4aQgOf0Kkq3a273hmO
111,Ballin' (with Roddy Ricch),Mustard,54105,2020-01-01,gb,3QzAOrNlsabgbMwlZt7TAY
112,Loyal (feat. Drake),PARTYNEXTDOOR,53801,2020-01-01,gb,5bvnqVuq7UFl0txSlHpsfS
113,Hey Ya!,OutKast,53570,2020-01-01,gb,2PpruBYCo4H7WOBJ7Q2EwM
114,SAD!,XXXTENTACION,53222,2020-01-01,gb,3ee8Jmje8o58CHK66QrVC2
115,Goodbyes (Feat. Young Thug),Post Malone,53105,2020-01-01,gb,6vBdBCoOhKHiYDDOcorfNo
116,Opp Thot,Poundz,52918,2020-01-01,gb,4VRE2Ler8le7DUymvKepY1
117,Up All Night,Khalid,52744,2020-01-01,gb,1mpD5Q8IM32I4bF6eCpU74
118,No Guidance (feat. Drake),Chris Brown,52335,2020-01-01,gb,6XHVuErjQ4XNm6nDPVCxVX
119,Outnumbered,Dermot Kennedy,52082,2020-01-01,gb,4Ta3PhWmY50ZLU1uhKFKPE
120,bury a friend,Billie Eilish,52005,2020-01-01,gb,4SSnFejRGlZikf02HLewEF
121,French Kisses (feat. Aitch),ZieZie,51151,2020-01-01,gb,2jTBEuS8P9ZqVos9zecRzl
122,July,Noah Cyrus,51082,2020-01-01,gb,5a6pdCHlWS2ekOOQ70QnAr
123,Futsal Shuffle 2020,Lil Uzi Vert,51001,2020-01-01,gb,2Ec33AVlkTTq8BHFgBTdQs
124,One Dance,Drake,50871,2020-01-01,gb,1zi7xx7UVEFkmKfv06H8x0
125,Sweet Caroline,Neil Diamond,50714,2020-01-01,gb,62AuGbAkt8Ox2IrFFb8GKV
126,We Got Love,Sigala,50629,2020-01-01,gb,35mMXfym6C9VOTUVrcKKZp
127,Eastside (with Halsey & Khalid),benny blanco,50609,2020-01-01,gb,7FGq80cy8juXBCD2nrqdWU
128,SICKO MODE,Travis Scott,50568,2020-01-01,gb,2xLMifQCjDGFmkHkpNLD9h
129,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,50443,2020-01-01,gb,3bidbhpOYeV4knp8AIu8Xn
130,Say So,Doja Cat,50119,2020-01-01,gb,3Dv1eDb0MEgF93GpLXlucZ
131,Money In The Grave (Drake ft. Rick Ross),Drake,50058,2020-01-01,gb,5ry2OE6R2zPQFDO85XkgRb
132,Post Malone (feat. RANI),Sam Feldt,50038,2020-01-01,gb,36orMWv2PgvnzXsd5CJ0yL
133,Don't Look Back in Anger - Remastered,Oasis,49965,2020-01-01,gb,0UvCh63URrLFcPkKt99hHd
134,Lalala,Y2K,49803,2020-01-01,gb,51Fjme0JiitpyXKuyQiCDo
135,Bando Ballads,M Huncho,49313,2020-01-01,gb,2y2MzFmMGxWFGKmVYOAOyx
136,Yellow Hearts,Ant Saunders,49024,2020-01-01,gb,2W4yABdLc4Jnds67Poi5Nl
137,Dancing Queen,ABBA,48824,2020-01-01,gb,4NtUY5IGzHCaqfZemmAu56
138,Shut Up and Dance,WALK THE MOON,48621,2020-01-01,gb,0kzw2tRyuL9rzipi5ntlIy
139,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,48307,2020-01-01,gb,3gdewACMIVMEWVbyb8O9sY
140,Home P*ssy,D-Block Europe,47688,2020-01-01,gb,0m0F4N1H65Pvb9FMnISgB2
141,Uptown Funk,Mark Ronson,47580,2020-01-01,gb,32OlwWuMpZ6b0aN2RZOeMS
142,Under Pressure - Remastered,Queen,47429,2020-01-01,gb,2fuCquhmrzHpu5xcA1ci9x
143,2002,Anne-Marie,47215,2020-01-01,gb,2BgEsaKNfHUdlh97KmvFyo
144,Kitchen Kings,D-Block Europe,46497,2020-01-01,gb,1RJHieKAxYz9qbREvOR5eA
145,Panini,Lil Nas X,46492,2020-01-01,gb,1000nHvUdawXuUHgBod4Wv
146,Just You and I,Tom Walker,46252,2020-01-01,gb,03x2rVJRFUrvwlfxoHd9Mo
147,Better Now,Post Malone,45992,2020-01-01,gb,7dt6x5M1jzdTEt8oCbisTK
148,Hate Me (with Juice WRLD),Ellie Goulding,45977,2020-01-01,gb,6kls8cSlUyHW2BUOkDJIZE
149,American Boy,Estelle,45699,2020-01-01,gb,22UDw8rSfLbUsaAGTXQ4Z8
150,Legends,Juice WRLD,45595,2020-01-01,gb,1Knctxx9vGZxpZfF66BIEa
151,Good as Hell,Lizzo,45539,2020-01-01,gb,3Yh9lZcWyKrK9GjbhuS0hR
152,Riptide,Vance Joy,45213,2020-01-01,gb,7yq4Qj7cqayVTp3FF9CWbm
153,Say You Won't Let Go,James Arthur,45005,2020-01-01,gb,5uCax9HTNlzGybIStD3vDh
154,Fashion Week (feat. AJ Tracey & MoStack),Steel Banglez,44961,2020-01-01,gb,78KyOmqWmqLkQcXO1cA7MO
155,Go Your Own Way - 2004 Remaster,Fleetwood Mac,44923,2020-01-01,gb,07GvNcU1WdyZJq3XxP0kZa
156,Giant (with Rag'n'Bone Man),Calvin Harris,44700,2020-01-01,gb,5itOtNx0WxtJmi1TQ3RuRd
157,"10,000 Hours (with Justin Bieber)",Dan + Shay,44131,2020-01-01,gb,2wrJq5XKLnmhRXHIAf9xBa
158,Million Bucks,JAY1,44060,2020-01-01,gb,7y9nU0xWUltavzK8U1Fp5k
159,all the good girls go to hell,Billie Eilish,43696,2020-01-01,gb,6IRdLKIyS4p7XNiP8r6rsx
160,The Chain - 2004 Remaster,Fleetwood Mac,43578,2020-01-01,gb,5e9TFTbltYBg2xThimr0rU
161,F.N,Lil Tjay,43158,2020-01-01,gb,0RLLvYBopDwooCyvnTwgYu
162,Juice,Lizzo,42700,2020-01-01,gb,0k664IuFwVP557Gnx7RhIl
163,Jocelyn Flores,XXXTENTACION,42699,2020-01-01,gb,7m9OqQk4RVRkw9JJdeAw96
164,Murder On My Mind,YNW Melly,42641,2020-01-01,gb,7eBqSVxrzQZtK2mmgRG6lC
165,Body (feat. Brando),Loud Luxury,42566,2020-01-01,gb,7K7MUBCnzgBAvMVW2RTWNs
166,SOS (feat. Aloe Blacc),Avicii,42564,2020-01-01,gb,2x0RZdkZcD8QRI53XT4GI5
167,Paper Cuts,Dave,42433,2020-01-01,gb,1gFMfqyVSXHMgvRloH2gDL
168,The Gift,Sidemen,42336,2020-01-01,gb,3DpiKVldEAVWMSuhFvaEdK
169,All Girls Are The Same,Juice WRLD,42261,2020-01-01,gb,4VXIryQMWpIdGgYR4TrjT1
170,Belter,Gerry Cinnamon,42225,2020-01-01,gb,3buZ8XXWl8OJriJXL48XJc
171,Roses - Imanbek Remix,SAINt JHN,42163,2020-01-01,gb,24Yi9hE78yPEbZ4kxyoXAI
172,Summer Of '69,Bryan Adams,42062,2020-01-01,gb,6N1EjQjnvhOjFrF6oUmGPa
173,Somebody That I Used To Know,Gotye,41654,2020-01-01,gb,1qDrWA6lyx8cLECdZE7TV7
174,Wake Me up Before You Go-Go,Wham!,41651,2020-01-01,gb,0ikz6tENMONtK6qGkOrU3c
175,Perfect,Ed Sheeran,41540,2020-01-01,gb,0tgVpDi06FyKpA1z0VMD4v
176,Look At Her Now,Selena Gomez,41538,2020-01-01,gb,4yI3HpbSFSgFZtJP2kDe5m
177,Candy,Doja Cat,41536,2020-01-01,gb,1VJwtWR6z7SpZRwipI12be
178,If The World Was Ending (feat. Julia Michaels),JP Saxe,41434,2020-01-01,gb,2kJwzbxV2ppxnQoYw4GLBZ
179,Dancing With A Stranger (with Normani),Sam Smith,41415,2020-01-01,gb,6Qs4SXO9dwPj5GKvVOv8Ki
180,223's (feat. 9lokknine),YNW Melly,41394,2020-01-01,gb,29ZXwWOOLz9t5fa3eT3i7T
181,In My Feelings,Drake,41371,2020-01-01,gb,2G7V7zsVDxg1yRsu7Ew9RJ
182,7 Days,Craig David,41138,2020-01-01,gb,0gPQTLaqHDgdupKEok7J2x
183,Believer,Imagine Dragons,40948,2020-01-01,gb,0pqnGHJpmpxLKifKRmU6WP
184,Another One Bites The Dust - Remastered 2011,Queen,40926,2020-01-01,gb,5vdp5UmvTsnMEMESIF2Ym7
185,All of Me,John Legend,40837,2020-01-01,gb,3U4isOIWM3VvDubwSI3y7a
186,Liar,Camila Cabello,40674,2020-01-01,gb,073ILU1C3APNRGF66VhtyA
187,Be Alright,Dean Lewis,40553,2020-01-01,gb,5qrSlOut2rNAWv3ubArkNy
188,Come On Eileen,Dexys Midnight Runners,40418,2020-01-01,gb,3MrWxJaD2AT0W9DjWF64Vm
189,GATTI,JACKBOYS,40415,2020-01-01,gb,40mjsnRjCpycdUw3xhS20g
190,Thinking out Loud,Ed Sheeran,40391,2020-01-01,gb,1Slwb6dOYkBlWal1PGtnNg
191,Pop Boy (feat. Aitch),Stormzy,40367,2020-01-01,gb,3KcSwX6pyUnfJ0YZlcJE7d
192,New Rules,Dua Lipa,40353,2020-01-01,gb,2xJCMIJfcNYDc5iR0sAm2O
193,Mr. Blue Sky,Electric Light Orchestra,40322,2020-01-01,gb,2RlgNHKcydI9sayD2Df2xp
194,Superstition - Single Version,Stevie Wonder,39935,2020-01-01,gb,1h2xVEoJORqrg71HocgqXd
195,9 to 5,Dolly Parton,39788,2020-01-01,gb,4w3tQBXhn5345eUXDGBWZG
196,Boasty (feat. Idris Elba),Wiley,39773,2020-01-01,gb,7cz506PyIgh2bMN90Mc8Tn
197,This Is Me,Keala Settle,39745,2020-01-01,gb,2xGjteMU3E1tkEPVFBO08U
198,Guten Tag,Hardy Caprio,39735,2020-01-01,gb,0SErNy2An0gCpYFRUNWwNT
199,Pumped Up Kicks,Foster The People,39700,2020-01-01,gb,7w87IxuO7BDcJ3YUqCyMTT
200,Promises (with Sam Smith),Calvin Harris,39532,2020-01-01,gb,5N5k9nd479b1xpDZ4usjrg
