Position,Track Name,Artist,Streams,date,region,id
25,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,174895,2020-01-08,gb,4vUmTMuQqjdnvlZmAH61Qk
26,Bruises,Lewis Capaldi,174024,2020-01-08,gb,4Of7rzpRpV1mWRbhp5rAqG
27,Pump It Up,Endor,171449,2020-01-08,gb,0GiwV6v3AgJfdu59tj719Y
28,Lose You To Love Me,Selena Gomez,171314,2020-01-08,gb,1HfMVBKM75vxSfsQ5VefZ5
29,Lessons,Stormzy,160349,2020-01-08,gb,5iVGN1Th2DqyWVNIBM8Vwk
30,Heartless,The Weeknd,159817,2020-01-08,gb,57vxBYXtHMk6H1aD29V7PU
31,Don't Rush (feat. Headie One),Young T & Bugsey,153324,2020-01-08,gb,0PXukVbYpvz40KcEFKnIw7
32,Ladbroke Grove,AJ Tracey,146637,2020-01-08,gb,7b4ky1LlQLFhXHmhZkFgqV
33,Location (feat. Burna Boy),Dave,139993,2020-01-08,gb,3z4CGd63tpUn9a6oQSG0CI
34,Lucid Dreams,Juice WRLD,138083,2020-01-08,gb,285pBltuF7vW8TeWk8hdRR
35,Must Be,J Hus,135862,2020-01-08,gb,2n1oPHJVMPWJkjgHwVcksY
36,Señorita,Shawn Mendes,134966,2020-01-08,gb,6v3KW9xbzN5yKLt9YKDYA2
37,I Don't Care (with Justin Bieber),Ed Sheeran,132946,2020-01-08,gb,0hVXuCcriWRGvwMV1r5Yn9
38,Turn Me On (feat. Vula),Riton,130989,2020-01-08,gb,0qaWEvPkts34WF68r8Dzx9
39,HIGHEST IN THE ROOM,Travis Scott,130408,2020-01-08,gb,3eekarcy7kvN4yt5ZFzltW
40,Netflix & Chill,Fredo,130220,2020-01-08,gb,31m40qBxoj4iMSnQLkq8nP
41,Beautiful People (feat. Khalid),Ed Sheeran,129136,2020-01-08,gb,70eFcWOvlMObDhURTqT4Fv
42,No Idea,Don Toliver,127269,2020-01-08,gb,3VyjsVV24RmBIbWJAeUJNu
43,Hold Me While You Wait,Lewis Capaldi,123427,2020-01-08,gb,60iSKGrGazRzICtMjADNSM
44,Nice To Meet Ya,Niall Horan,122445,2020-01-08,gb,3cphb8kdsjElYR7r5icK3H
45,Falling,Harry Styles,120984,2020-01-08,gb,1ZMiCix7XSAbfAJlEZWMCp
46,Strike a Pose (feat. Aitch),Young T & Bugsey,120903,2020-01-08,gb,23GvTfcGK454ppLsts3W44
47,Crown,Stormzy,119447,2020-01-08,gb,4CEGyF5A5u5BjweVvkgCsn
48,Gangsta,Darkoo,118541,2020-01-08,gb,0KzhyaVtr2v4J9GVdMgCk0
49,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,118068,2020-01-08,gb,07Oz5StQ7GRoygNLaXs2pd
50,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,115825,2020-01-08,gb,0RiRZpuVRbi7oqRdSMwhQY
51,Wiley Flow,Stormzy,109188,2020-01-08,gb,5Rbj8akony3l0NNM5TjH1F
52,Lost In Yesterday,Tame Impala,107800,2020-01-08,gb,3eoNUm0LU9hATVVi9w4fM6
53,Be Honest,Jorja Smith,107731,2020-01-08,gb,3IWs9dAwTqN0EFhOIcBDfs
54,Higher Love,Kygo,107590,2020-01-08,gb,6oJ6le65B3SEqPwMRNXWjY
55,Professor X,Dave,107175,2020-01-08,gb,5wfyoR8XOkw45QRtFOoxyi
56,New Dior,DigDat,106747,2020-01-08,gb,4aRRxKxJbvIEjXWXB0l3w7
57,No Denying,J Hus,105024,2020-01-08,gb,2kUIOTeKv8ZeT6vh9gh7RF
58,Savage,MIST,104453,2020-01-08,gb,4MYPhAqmZxyBMBFknBhZHl
59,3 Nights,Dominic Fike,103616,2020-01-08,gb,1tNJrcVe6gwLEiZCtprs1u
60,Better Half of Me,Tom Walker,101993,2020-01-08,gb,4VPlKUSjC9HdZdUbFZ0Y5y
61,Taste (Make It Shake),Aitch,99878,2020-01-08,gb,1xPpYbCaJWonL7IFXPDjON
62,Buss Down (feat. ZieZie),Aitch,98009,2020-01-08,gb,584UC3Qpm8SbYd7aRWKREu
63,when the party's over,Billie Eilish,97325,2020-01-08,gb,43zdsphuZLzwA9k4DJhU0I
64,Ransom,Lil Tecca,96085,2020-01-08,gb,1lOe9qE0vR9zwWQAOk6CoO
65,Sorry,Joel Corry,93781,2020-01-08,gb,6y1UtRcHQU07aUs3oxZ8Yn
66,BOP,DaBaby,93704,2020-01-08,gb,6Ozh9Ok6h4Oi1wUSLtBseN
67,Bandit (with YoungBoy Never Broke Again),Juice WRLD,93535,2020-01-08,gb,6Gg1gjgKi2AK4e0qzsR7sd
68,Up All Night,Khalid,93152,2020-01-08,gb,1mpD5Q8IM32I4bF6eCpU74
69,Mr. Brightside,The Killers,92168,2020-01-08,gb,7d8GetOsjbxYnlo6Y9e5Kw
70,God Is A Dancer (with Mabel),Tiësto,91849,2020-01-08,gb,6fenHIxXuuzKB55wY4WCHP
71,Piece Of Your Heart,MEDUZA,91799,2020-01-08,gb,1DFD5Fotzgn6yYXkYsKiGs
72,Say So,Doja Cat,91770,2020-01-08,gb,3Dv1eDb0MEgF93GpLXlucZ
73,No Cellular Site,D-Block Europe,91308,2020-01-08,gb,5A5HUdwGAlJLC9vg5Dyhio
74,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,89244,2020-01-08,gb,4etKC4ngPKsQDHUMnYgV3A
75,Take Me Back to London (feat. Stormzy),Ed Sheeran,88422,2020-01-08,gb,1AI7UPw3fgwAFkvAlZWhE0
76,We Got Love,Sigala,88237,2020-01-08,gb,35mMXfym6C9VOTUVrcKKZp
77,How Do You Sleep?,Sam Smith,87255,2020-01-08,gb,6b2RcmUt1g9N9mQ3CbjX2Y
78,Ballin' (with Roddy Ricch),Mustard,87010,2020-01-08,gb,3QzAOrNlsabgbMwlZt7TAY
79,Loyal (feat. Drake),PARTYNEXTDOOR,86109,2020-01-08,gb,5bvnqVuq7UFl0txSlHpsfS
80,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,85064,2020-01-08,gb,7h0d2h0fUmzbs7zeFigJPn
81,SUGAR,BROCKHAMPTON,84784,2020-01-08,gb,6U0FIYXCQ3TGrk4tFpLrEA
82,So High (feat. Fredo),MIST,84164,2020-01-08,gb,5aubXDnDNVKA5pS7EnR0mp
83,Suicidal,YNW Melly,82716,2020-01-08,gb,1iSqfoUFnQwV0QW1EfUit8
84,Grace,Lewis Capaldi,80839,2020-01-08,gb,0pEkK8MqbmGSX7fT8WLMbR
85,Both,Headie One,80608,2020-01-08,gb,0SxjNrhMwarsbcgEy0pavJ
86,July,Noah Cyrus,80442,2020-01-08,gb,5a6pdCHlWS2ekOOQ70QnAr
87,ocean eyes,Billie Eilish,78975,2020-01-08,gb,2uIX8YMNjGMD7441kqyyNU
88,Don't Call Me Up,Mabel,78518,2020-01-08,gb,5WHTFyqSii0lmT9R21abT8
89,Shallow,Lady Gaga,78247,2020-01-08,gb,2VxeLyX666F8uXCJ0dZF8B
90,Old Town Road - Remix,Lil Nas X,77984,2020-01-08,gb,2YpeDb67231RjR0MgVLzsG
91,Roses - Imanbek Remix,SAINt JHN,77904,2020-01-08,gb,24Yi9hE78yPEbZ4kxyoXAI
92,Futsal Shuffle 2020,Lil Uzi Vert,77897,2020-01-08,gb,2Ec33AVlkTTq8BHFgBTdQs
93,lovely (with Khalid),Billie Eilish,77414,2020-01-08,gb,0u2P5u6lvoDfwTYjAADbn4
94,French Kisses (feat. Aitch),ZieZie,76949,2020-01-08,gb,2jTBEuS8P9ZqVos9zecRzl
95,Thiago Silva,Dave,76748,2020-01-08,gb,3DKCTIiJ97bS9TGiqcABjo
96,Wow.,Post Malone,76409,2020-01-08,gb,7xQAfvXzm3AkraOtGPWIZg
97,Keisha & Becky - Remix,RussMB,76381,2020-01-08,gb,5wIjM4q7oIgiLqn8Qfoyxh
98,7 rings,Ariana Grande,75380,2020-01-08,gb,6ocbgoVGwYJhOv1GgI9NsF
99,Shotgun,George Ezra,75300,2020-01-08,gb,4ofwffwvvnbSkrMSCKQDaC
100,Sweet but Psycho,Ava Max,74362,2020-01-08,gb,25sgk305KZfyuqVBQIahim
101,Truth Hurts,Lizzo,73788,2020-01-08,gb,5qmq61DAAOUaW8AUo8xKhh
102,Pop Boy (feat. Aitch),Stormzy,73634,2020-01-08,gb,3KcSwX6pyUnfJ0YZlcJE7d
103,Into the Unknown,Idina Menzel,73036,2020-01-08,gb,3Z0oQ8r78OUaHvGPiDBR3W
104,Options,NSG,72557,2020-01-08,gb,2cytBOLpwFRX7J9URCrFIe
105,Outnumbered,Dermot Kennedy,71847,2020-01-08,gb,4Ta3PhWmY50ZLU1uhKFKPE
106,No Guidance (feat. Drake),Chris Brown,71712,2020-01-08,gb,6XHVuErjQ4XNm6nDPVCxVX
107,Million Bucks,JAY1,71141,2020-01-08,gb,7y9nU0xWUltavzK8U1Fp5k
108,Goodbyes (Feat. Young Thug),Post Malone,70542,2020-01-08,gb,6vBdBCoOhKHiYDDOcorfNo
109,Robbery,Juice WRLD,70329,2020-01-08,gb,6Hj9jySrnFppAI0sEMCZpJ
110,Yellow Hearts,Ant Saunders,69977,2020-01-08,gb,2W4yABdLc4Jnds67Poi5Nl
111,Post Malone (feat. RANI),Sam Feldt,69975,2020-01-08,gb,36orMWv2PgvnzXsd5CJ0yL
112,One Second (feat. H.E.R.),Stormzy,69595,2020-01-08,gb,2DdI0KRBuxV5Km0bkm67yh
113,Big Michael,Stormzy,69575,2020-01-08,gb,4zrQ9UIhPD6lL6VBISJ5aE
114,Money In The Grave (Drake ft. Rick Ross),Drake,68146,2020-01-08,gb,5ry2OE6R2zPQFDO85XkgRb
115,Opp Thot,Poundz,67985,2020-01-08,gb,4VRE2Ler8le7DUymvKepY1
116,Look At Her Now,Selena Gomez,67786,2020-01-08,gb,4yI3HpbSFSgFZtJP2kDe5m
117,Funky Friday,Dave,67748,2020-01-08,gb,01IQ4aQgOf0Kkq3a273hmO
118,Eastside (with Halsey & Khalid),benny blanco,67565,2020-01-08,gb,7FGq80cy8juXBCD2nrqdWU
119,Paper Cuts,Dave,66854,2020-01-08,gb,1gFMfqyVSXHMgvRloH2gDL
120,bury a friend,Billie Eilish,66323,2020-01-08,gb,4SSnFejRGlZikf02HLewEF
121,Bando Ballads,M Huncho,66240,2020-01-08,gb,2y2MzFmMGxWFGKmVYOAOyx
122,Happier,Marshmello,66222,2020-01-08,gb,2dpaYNEQHiRxtZbfNsse99
123,Sucker,Jonas Brothers,65019,2020-01-08,gb,22vgEDb5hykfaTwLuskFGD
124,8 Style II,DigDat,64952,2020-01-08,gb,3UC3SnoKo6NdxXNQOjNs14
125,Superheroes,Stormzy,64156,2020-01-08,gb,02t2kfqtYpPW8718hxnBcV
126,High Hopes,Panic! At The Disco,64143,2020-01-08,gb,1rqqCSm0Qe4I9rUvWncaom
127,If The World Was Ending (feat. Julia Michaels),JP Saxe,63247,2020-01-08,gb,2kJwzbxV2ppxnQoYw4GLBZ
128,Fashion Week (feat. AJ Tracey & MoStack),Steel Banglez,63208,2020-01-08,gb,78KyOmqWmqLkQcXO1cA7MO
129,rockstar (feat. 21 Savage),Post Malone,62998,2020-01-08,gb,0e7ipj03S05BNilyu5bRzt
130,Rainfall (feat. Tiana Major9),Stormzy,62749,2020-01-08,gb,0AtMTwBF9dmAd2kjgKXpSu
131,Home P*ssy,D-Block Europe,62667,2020-01-08,gb,0m0F4N1H65Pvb9FMnISgB2
132,Floss (feat. MoStack & Not3s),AJ Tracey,61847,2020-01-08,gb,0LjXPuuttcYpND3IxAFww1
133,SICKO MODE,Travis Scott,61625,2020-01-08,gb,2xLMifQCjDGFmkHkpNLD9h
134,F.N,Lil Tjay,61254,2020-01-08,gb,0RLLvYBopDwooCyvnTwgYu
135,Jerry Sprunger (with T-Pain),Tory Lanez,60106,2020-01-08,gb,6JsHgIkMYHcbNtKfsal2Mg
136,The Last Time,The Script,60038,2020-01-08,gb,600oiqLkQIJ85HvQGIQWvO
137,Kitchen Kings,D-Block Europe,59762,2020-01-08,gb,1RJHieKAxYz9qbREvOR5eA
138,W (feat. Gunna),Koffee,59336,2020-01-08,gb,6xW2g0c5uSoa3S6xk9eI4j
139,Wonderwall - Remastered,Oasis,59327,2020-01-08,gb,5qqabIl2vWzo9ApSC317sa
140,Bohemian Rhapsody - 2011 Mix,Queen,58765,2020-01-08,gb,4u7EnebtmKWzUH433cf5Qv
141,2002,Anne-Marie,58348,2020-01-08,gb,2BgEsaKNfHUdlh97KmvFyo
142,Do Better,Stormzy,58106,2020-01-08,gb,0nLfmQWIqjZkCQNhfP0EHv
143,"thank u, next",Ariana Grande,57729,2020-01-08,gb,3e9HZxeyfWwjeyPAMmWSSQ
144,Better Now,Post Malone,57706,2020-01-08,gb,7dt6x5M1jzdTEt8oCbisTK
145,The Less I Know The Better,Tame Impala,57193,2020-01-08,gb,6K4t31amVTZDgR3sKmwUJJ
146,Riptide,Vance Joy,57159,2020-01-08,gb,7yq4Qj7cqayVTp3FF9CWbm
147,Golden,Harry Styles,57129,2020-01-08,gb,45S5WTQEGOB1VHr1Q4FuPl
148,Say You Won't Let Go,James Arthur,57124,2020-01-08,gb,5uCax9HTNlzGybIStD3vDh
149,VIBEZ,DaBaby,57079,2020-01-08,gb,0fySG6A6qLE8IvDpayb5bM
150,Shape of You,Ed Sheeran,57077,2020-01-08,gb,7qiZfU4dY1lWllzX7mPBI3
151,SAD!,XXXTENTACION,56870,2020-01-08,gb,3ee8Jmje8o58CHK66QrVC2
152,Family,The Chainsmokers,56548,2020-01-08,gb,3TKpJrY9q49Mj1JOsM9zGL
153,Just You and I,Tom Walker,56365,2020-01-08,gb,03x2rVJRFUrvwlfxoHd9Mo
154,One Night (feat. Raphaella),MK,56282,2020-01-08,gb,4QUA94c3ycZm8dnpPih4sf
155,Lalala,Y2K,56077,2020-01-08,gb,51Fjme0JiitpyXKuyQiCDo
156,"10,000 Hours (with Justin Bieber)",Dan + Shay,55875,2020-01-08,gb,2wrJq5XKLnmhRXHIAf9xBa
157,all the good girls go to hell,Billie Eilish,55668,2020-01-08,gb,6IRdLKIyS4p7XNiP8r6rsx
158,Guten Tag,Hardy Caprio,55358,2020-01-08,gb,0SErNy2An0gCpYFRUNWwNT
159,God's Plan,Drake,55037,2020-01-08,gb,6DCZcSspjsKoFjzjrWoCdn
160,Mean It,Lauv,54958,2020-01-08,gb,5ACkb3CikcSZPF0h7FSZAp
161,Good as Hell,Lizzo,54842,2020-01-08,gb,3Yh9lZcWyKrK9GjbhuS0hR
162,Be Alright,Dean Lewis,54558,2020-01-08,gb,5qrSlOut2rNAWv3ubArkNy
163,Woah,Lil Baby,54553,2020-01-08,gb,598yNsG1JFrGd4n2kMoz7F
164,Liar,Camila Cabello,54510,2020-01-08,gb,073ILU1C3APNRGF66VhtyA
165,Hate Me (with Juice WRLD),Ellie Goulding,54008,2020-01-08,gb,6kls8cSlUyHW2BUOkDJIZE
166,Butterflies (feat. Not3s),AJ Tracey,53946,2020-01-08,gb,4hGsbyf3p0U5mlJTJwiUTq
167,Rachael's Little Brother,Stormzy,53526,2020-01-08,gb,2bH4EXqG4bm7EsKRSKC29R
168,Dancing With A Stranger (with Normani),Sam Smith,53377,2020-01-08,gb,6Qs4SXO9dwPj5GKvVOv8Ki
169,Trampoline,SHAED,53304,2020-01-08,gb,4HBvwhhYo7YiYXkUDrOHzS
170,One Kiss (with Dua Lipa),Calvin Harris,52996,2020-01-08,gb,7ef4DlsgrMEH11cDZd32M6
171,One Dance,Drake,52615,2020-01-08,gb,1zi7xx7UVEFkmKfv06H8x0
172,Body (feat. Brando),Loud Luxury,52452,2020-01-08,gb,7K7MUBCnzgBAvMVW2RTWNs
173,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,52140,2020-01-08,gb,1DEkGXICCGLjDF7C65KBFw
174,Don't Look Back in Anger - Remastered,Oasis,52038,2020-01-08,gb,0UvCh63URrLFcPkKt99hHd
175,Cherry,Harry Styles,51708,2020-01-08,gb,2IOFZdYYkFxEHVz1w34PoL
176,Do I Wanna Know?,Arctic Monkeys,51600,2020-01-08,gb,3rq5w4bQGigXOfdN30ATJt
177,Jocelyn Flores,XXXTENTACION,51569,2020-01-08,gb,7m9OqQk4RVRkw9JJdeAw96
178,Candy,Doja Cat,51471,2020-01-08,gb,1VJwtWR6z7SpZRwipI12be
179,Handsome,Stormzy,51183,2020-01-08,gb,766N0mjf1KzAAYsA1eAJaN
180,Giant (with Rag'n'Bone Man),Calvin Harris,51029,2020-01-08,gb,5itOtNx0WxtJmi1TQ3RuRd
181,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,51017,2020-01-08,gb,1wJRveJZLSb1rjhnUHQiv6
182,Never Really Over,Katy Perry,50940,2020-01-08,gb,5PYQUBXc7NYeI1obMKSJK0
183,Everywhere - 2017 Remaster,Fleetwood Mac,50726,2020-01-08,gb,254bXAqt3zP6P50BdQvEsq
184,Change,Alz X 38,50722,2020-01-08,gb,7zXa0myk5r5ex9QfXbjqhY
185,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,50721,2020-01-08,gb,3bidbhpOYeV4knp8AIu8Xn
186,SOS (feat. Aloe Blacc),Avicii,50252,2020-01-08,gb,2x0RZdkZcD8QRI53XT4GI5
187,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,50201,2020-01-08,gb,3gdewACMIVMEWVbyb8O9sY
188,Panini,Lil Nas X,50031,2020-01-08,gb,1000nHvUdawXuUHgBod4Wv
189,Dancing On My Own,Calum Scott,49986,2020-01-08,gb,2BOqDYLOJBiMOXShCV1neZ
190,Don't Stop Me Now - 2011 Mix,Queen,49920,2020-01-08,gb,5T8EDUDqKcs6OSOwEsfqG7
191,Dancing in the Moonlight,Toploader,49914,2020-01-08,gb,3Fzlg5r1IjhLk2qRw667od
192,The London (feat. J. Cole & Travis Scott),Young Thug,49734,2020-01-08,gb,3s4mrPrEFFPF0LmAfutW0n
193,Going Bad (feat. Drake),Meek Mill,49639,2020-01-08,gb,2IRZnDFmlqMuOrYOLnZZyc
194,Juice,Lizzo,49610,2020-01-08,gb,0k664IuFwVP557Gnx7RhIl
195,Disaster (feat. J Hus),Dave,49562,2020-01-08,gb,3rqmxZNh2BRgJ3BiCPFTSG
196,Mad Love,Mabel,49526,2020-01-08,gb,0bfWT3AgM7ZTuqesJvRP6H
197,GATTI,JACKBOYS,49348,2020-01-08,gb,40mjsnRjCpycdUw3xhS20g
198,All Day And Night,Jax Jones,49153,2020-01-08,gb,5naYe7rLMZcLfO1DKg48MK
199,Pride,Nines,49061,2020-01-08,gb,08Xo6nCF8Po792gelsNtmQ
200,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,48766,2020-01-08,gb,4Yxc55NX3tAXC2mHRAhtcW
